_model	model.x	model.y	LEMMAPATH	LEMMAREL	bound	foc_base	foc_context_words	foc_pmi	foc_pos	foc_win	soc_length	soc_pos	tokens	pam_cluster	medoid
hoop.bound10-10all.PPMIweight.LENGTHFOC.SOCPOSnav	0.12773165580523677	-0.2096536769447425	NA	NA	TRUE	BOW	582	weight	all	10-10	FOC	nav	311	2	hoop.bound5-5all.PPMIweight.LENGTH5000.SOCPOSall
hoop.bound10-10lex.PPMIno.LENGTH5000.SOCPOSall	1.817927765075885	-0.9266770499015656	NA	NA	TRUE	BOW	1049	no	lex	10-10	5000	all	312	5	hoop.nobound10-10lex.PPMIno.LENGTHFOC.SOCPOSall
hoop.bound10-10lex.PPMIno.LENGTH5000.SOCPOSnav	1.8708500726741577	-0.8390280866783756	NA	NA	TRUE	BOW	1049	no	lex	10-10	5000	nav	312	5	hoop.nobound10-10lex.PPMIno.LENGTHFOC.SOCPOSall
hoop.bound10-10lex.PPMIno.LENGTHFOC.SOCPOSall	1.7805562662930827	-0.6795186611591663	NA	NA	TRUE	BOW	1049	no	lex	10-10	FOC	all	312	5	hoop.nobound10-10lex.PPMIno.LENGTHFOC.SOCPOSall
hoop.bound10-10lex.PPMIno.LENGTHFOC.SOCPOSnav	1.82161516251262	-0.6978404320165401	NA	NA	TRUE	BOW	1049	no	lex	10-10	FOC	nav	312	5	hoop.nobound10-10lex.PPMIno.LENGTHFOC.SOCPOSall
hoop.bound10-10lex.PPMIselection.LENGTH5000.SOCPOSall	1.5385601163275129	-0.02220808418920299	NA	NA	TRUE	BOW	445	selection	lex	10-10	5000	all	300	6	hoop.bound3-3lex.PPMIselection.LENGTH5000.SOCPOSnav
hoop.bound10-10lex.PPMIselection.LENGTH5000.SOCPOSnav	1.5730246046064642	0.02269514282660036	NA	NA	TRUE	BOW	445	selection	lex	10-10	5000	nav	300	6	hoop.bound3-3lex.PPMIselection.LENGTH5000.SOCPOSnav
hoop.bound10-10lex.PPMIselection.LENGTHFOC.SOCPOSall	1.4752406649209346	0.1288088344026596	NA	NA	TRUE	BOW	445	selection	lex	10-10	FOC	all	300	7	hoop.bound5-5lex.PPMIweight.LENGTHFOC.SOCPOSall
hoop.bound10-10lex.PPMIselection.LENGTHFOC.SOCPOSnav	1.5267303991900925	0.15359708016098642	NA	NA	TRUE	BOW	445	selection	lex	10-10	FOC	nav	300	7	hoop.bound5-5lex.PPMIweight.LENGTHFOC.SOCPOSall
hoop.bound10-10lex.PPMIweight.LENGTH5000.SOCPOSall	1.2447284038564927	0.290656100226549	NA	NA	TRUE	BOW	445	weight	lex	10-10	5000	all	300	7	hoop.bound5-5lex.PPMIweight.LENGTHFOC.SOCPOSall
hoop.bound10-10lex.PPMIweight.LENGTH5000.SOCPOSnav	1.269715115357264	0.3691561833194601	NA	NA	TRUE	BOW	445	weight	lex	10-10	5000	nav	300	7	hoop.bound5-5lex.PPMIweight.LENGTHFOC.SOCPOSall
hoop.bound10-10lex.PPMIweight.LENGTHFOC.SOCPOSall	1.2290713832093974	0.6576127438411706	NA	NA	TRUE	BOW	445	weight	lex	10-10	FOC	all	300	7	hoop.bound5-5lex.PPMIweight.LENGTHFOC.SOCPOSall
hoop.bound10-10lex.PPMIweight.LENGTHFOC.SOCPOSnav	1.2710577438975663	0.7351248239270288	NA	NA	TRUE	BOW	445	weight	lex	10-10	FOC	nav	300	7	hoop.bound5-5lex.PPMIweight.LENGTHFOC.SOCPOSall
hoop.bound3-3all.PPMIno.LENGTH5000.SOCPOSall	-1.0729419519444077	-0.6760002135545857	NA	NA	TRUE	BOW	552	no	all	3-3	5000	all	312	8	hoop.bound3-3all.PPMIselection.LENGTH5000.SOCPOSall
hoop.bound3-3all.PPMIno.LENGTH5000.SOCPOSnav	-1.1884446138012146	-0.6592834461673478	NA	NA	TRUE	BOW	552	no	all	3-3	5000	nav	312	8	hoop.bound3-3all.PPMIselection.LENGTH5000.SOCPOSall
hoop.bound3-3all.PPMIno.LENGTHFOC.SOCPOSall	-0.5513966991841072	-0.43691965987626263	NA	NA	TRUE	BOW	552	no	all	3-3	FOC	all	312	8	hoop.bound3-3all.PPMIselection.LENGTH5000.SOCPOSall
hoop.bound3-3all.PPMIno.LENGTHFOC.SOCPOSnav	-0.738150302578105	-0.4733024252258032	NA	NA	TRUE	BOW	552	no	all	3-3	FOC	nav	312	8	hoop.bound3-3all.PPMIselection.LENGTH5000.SOCPOSall
