_id	heet.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall.x	heet.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall.y	heet.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSall.x	heet.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSall.y	heet.BOWbound3lex.PPMIselection.LENGTHFOC.SOCPOSall.x	heet.BOWbound3lex.PPMIselection.LENGTHFOC.SOCPOSall.y	heet.BOWbound5lex.PPMIselection.LENGTHFOC.SOCPOSall.x	heet.BOWbound5lex.PPMIselection.LENGTHFOC.SOCPOSall.y	heet.BOWbound3all.PPMIselection.LENGTH5000.SOCPOSall.x	heet.BOWbound3all.PPMIselection.LENGTH5000.SOCPOSall.y	heet.BOWbound5all.PPMIno.LENGTHFOC.SOCPOSall.x	heet.BOWbound5all.PPMIno.LENGTHFOC.SOCPOSall.y	heet.BOWbound5lex.PPMIweight.LENGTH5000.SOCPOSall.x	heet.BOWbound5lex.PPMIweight.LENGTH5000.SOCPOSall.y	heet.BOWbound10lex.PPMIselection.LENGTHFOC.SOCPOSall.x	heet.BOWbound10lex.PPMIselection.LENGTHFOC.SOCPOSall.y
interview/noun	0	0	0	0	0	0	0	0	0	0	40.87942787296204	7.284634341977712	0	0	0	0
jaar/noun	0	0	0	0	0	0	0	0	0	0	14.528542099738681	-13.00150552248735	0	0	0	0
januari/noun	0	0	0	0	0	0	0	0	0	0	19.51877096599571	-18.3489967156205	0	0	0	0
je/det	0	0	0	0	0	0	0	0	0	0	-6.438284790096253	5.600578214692836	0	0	0	0
je/pron	0	0	0	0	0	0	0	0	0	0	18.399013473489113	23.66161354045711	0	0	0	0
jongen/noun	0	0	0	0	0	0	0	0	0	0	12.339256583786433	6.657532184408376	0	0	0	0
juni/noun	0	0	0	0	0	0	0	0	0	0	20.4428772406915	-18.53283519832317	0	0	0	0
kamer/noun	0	0	0	0	0	0	0	0	0	0	-23.047681846024663	-15.27305917919572	0	0	0	0
kan/verb	0	0	0	0	0	0	0	0	0	0	23.368371991202306	17.92103134281908	0	0	0	0
kans/noun	0	0	0	0	0	0	0	0	0	0	36.946356462986635	13.671719747995812	0	0	0	0
ken/verb	0	0	0	0	0	0	0	0	0	0	33.025763703029746	22.654636894555157	0	0	0	0
kerk/noun	0	0	0	0	0	0	0	0	0	0	-22.859654610353246	-16.390386740321492	0	0	0	0
kilo_meter/noun	0	0	0	0	0	0	0	0	0	0	-14.961616185012847	-5.352199731558211	0	0	0	0
klink/verb	0	0	0	0	0	0	0	0	0	0	4.195591839746872	27.003421325754964	0	0	0	0
kom/verb	0	0	0	0	0	0	0	0	0	0	18.520294101572933	8.407053273507172	0	0	0	0
kom_binnen/verb	0	0	0	0	0	0	0	0	0	0	-16.602115709006984	7.699477207866967	0	0	0	0
krant/noun	0	0	0	0	0	0	0	0	0	0	42.4311217891597	6.006505542102598	0	0	0	0
krijg/verb	0	0	0	0	0	0	0	0	0	0	39.31884284597449	20.92963010803895	0	0	0	0
kubiek/adj	0	0	0	0	0	0	0	0	0	0	-16.592824663118765	-4.313685215384039	0	0	0	0
kunst/noun	0	0	0	0	0	0	0	0	0	0	-20.330317136298866	-24.012171247433514	0	0	0	0
kwart/noun	0	0	0	0	0	0	0	0	0	0	-4.786030353430137	24.76291491340602	0	0	0	0
laag/adj	0	0	0	0	0	0	0	0	0	0	-16.339461959944504	44.94589168347949	0	0	0	0
laat/adj	0	0	0	0	0	0	0	0	0	0	7.754706292177498	-22.173058433902007	0	0	0	0
leef/verb	0	0	0	0	0	0	0	0	0	0	33.78617549452545	24.35091292896121	0	0	0	0
leer/verb	0	0	0	0	0	0	0	0	0	0	33.03945362647177	23.176619074507787	0	0	0	0
lek/noun	0	0	0	0	0	0	0	0	0	0	-22.20902957490207	17.414462257355016	0	0	0	0
levend/adj	0	0	0	0	0	0	0	0	0	0	-29.707856825687003	-1.6474286585391429	0	0	0	0
lig/verb	0	0	0	0	0	0	0	0	0	0	-33.07757849971983	20.011434260199806	0	0	0	0
lijk/verb	0	0	0	0	0	0	0	0	0	0	15.7083674211056	33.136613148416885	0	0	0	0
links/adj	0	0	0	0	0	0	0	0	0	0	29.69452914907723	-42.08485268455941	0	0	0	0
maak/verb	0	0	0	0	0	0	0	0	0	0	27.242274341139296	23.39572776586211	0	0	0	0
maand/noun	0	0	0	0	0	0	0	0	0	0	14.570456851162746	-12.144784878079141	0	0	0	0
maat/noun	0	0	0	0	0	0	0	0	0	0	-4.490199970473505	15.43965446681275	0	0	0	0
mag/verb	0	0	0	0	0	0	0	0	0	0	24.6130185558849	19.183614940171836	0	0	0	0
makkelijk/adj	0	0	0	0	0	0	0	0	0	0	10.503236340193181	25.595754954097437	0	0	0	0
man/noun	0	0	0	0	0	0	0	0	0	0	12.266900649631218	6.509175822746996	0	0	0	0
manier/noun	0	0	0	0	0	0	0	0	0	0	28.13463395988393	14.546460085533143	0	0	0	0
me/pron	0	0	0	0	0	0	0	0	0	0	15.619491236812292	21.05163467584834	0	0	0	0
medicijn/noun	0	0	0	0	0	0	0	0	0	0	0.7396920949700891	19.655015488835737	0	0	0	0
meer/adj	0	0	0	0	0	0	0	0	0	0	-1.7439263573657207	32.10153665677045	0	0	0	0
meer/adv	0	0	0	0	0	0	0	0	0	0	8.232424622126125	19.000987799680257	0	0	0	0
meest/adj	0	0	0	0	0	0	0	0	0	0	0.03171394088296324	-3.3814431890631504	0	0	0	0
men/pron	0	0	0	0	0	0	0	0	0	0	18.732278338853135	20.403893338284572	0	0	0	0
meter/noun	0	0	0	0	0	0	0	0	0	0	-16.089773415420233	-5.442239117600384	0	0	0	0
mij/pron	0	0	0	0	0	0	0	0	0	0	16.457320606389594	21.35680263655816	0	0	0	0
mijn/det	0	0	0	0	0	0	0	0	0	0	-5.690905067653607	5.117623689826579	0	0	0	0
minder/det	0	0	0	0	0	0	0	0	0	0	-0.9533356325405963	33.10823943621705	0	0	0	0
moeiteloos/adj	0	0	0	0	0	0	0	0	0	0	-2.253436848051869	13.680246206809672	0	0	0	0
moet/verb	0	0	0	0	0	0	0	0	0	0	23.961546840127216	17.435553052788812	0	0	0	0
mogelijk/adj	0	0	0	0	0	0	0	0	0	0	6.082589157643716	10.653619514609737	0	0	0	0
museum/noun	0	0	0	0	0	0	0	0	0	0	-19.40587123480089	-24.20395519878618	0	0	0	0
na/prep	0	0	0	0	0	0	0	0	0	0	11.481500692029229	-21.67705902409454	0	0	0	0
naar/prep	0	0	0	0	0	0	0	0	0	0	-11.876552974230245	8.074429217208996	0	0	0	0
nadat/comp	0	0	0	0	0	0	0	0	0	0	10.230843297536632	-16.482342424734593	0	0	0	0
nationaal/adj	0	0	0	0	0	0	0	0	0	0	38.1965340253781	-17.832550044529814	0	0	0	0
natuurlijk/adj	0	0	0	0	0	0	0	0	0	0	19.818269251352923	29.889333919413332	0	0	0	0
neem/verb	0	0	0	0	0	0	0	0	0	0	-36.38156656650834	16.433039452036823	0	0	0	0
net/adv	0	0	0	0	0	0	0	0	0	0	10.015672433181681	41.42443593644991	0	0	0	0
neus_hoorn/noun	0	0	0	0	0	0	0	0	0	0	-20.82488023723116	-9.07745466104247	0	0	0	0
niets/noun	0	0	0	0	0	0	0	0	0	0	29.318317713358827	32.10090780697358	0	0	0	0
nieuw/adj	0	0	0	0	0	0	0	0	0	0	7.828890846433662	-8.974911288913997	0	0	0	0
niks/noun	0	0	0	0	0	0	0	0	0	0	29.348663521858505	32.41719224720312	0	0	0	0
normaal/adj	0	0	0	0	0	0	0	0	0	0	-7.089359768453745	39.63247940082595	0	0	0	0
nu/adv	0	0	0	0	0	0	0	0	0	0	21.333896383928007	27.656379518611246	0	0	0	0
object/noun	0	0	0	0	0	0	0	0	0	0	-18.32756950670648	-25.81442793806178	0	0	0	0
of/comp	0	0	0	0	0	0	0	0	0	0	28.34776807263989	26.445289145381643	0	0	0	0
om/comp	0	0	0	0	0	0	0	0	0	0	3.848874226248076	11.029205812506797	0	0	0	0
omdat/comp	0	0	0	0	0	0	0	0	0	0	6.783763386687691	17.7027132163749	0	0	0	0
on/adj	0	0	0	0	0	0	0	0	0	0	8.930204897645087	0.1863018067020427	0	0	0	0
onder/adv	0	0	0	0	0	0	0	0	0	0	-10.804112091198816	-13.250544447407316	0	0	0	0
onderdeel/noun	0	0	0	0	0	0	0	0	0	0	30.480447514672527	-7.271474223057918	0	0	0	0
onderneming/noun	0	0	0	0	0	0	0	0	0	0	31.558177816491135	-3.68113713206395	0	0	0	0
onderuit/adv	0	0	0	0	0	0	0	0	0	0	35.39219322107398	-21.577094527662116	0	0	0	0
onderzoek/noun	0	0	0	0	0	0	0	0	0	0	38.92944796010904	4.411940491949929	0	0	0	0
ontdek/verb	0	0	0	0	0	0	0	0	0	0	-4.571968838759913	-6.898992078600956	0	0	0	0
ook/adv	0	0	0	0	0	0	0	0	0	0	20.679662588285954	32.12708294558904	0	0	0	0
oordeel/verb	0	0	0	0	0	0	0	0	0	0	31.35102229067604	17.303276285812302	0	0	0	0
op/part	0	0	0	0	0	0	0	0	0	0	0.2018342606362385	8.918213384841751	0	0	0	0
opvallend/adj	0	0	0	0	0	0	0	0	0	0	31.449271947804124	6.681768507394851	0	0	0	0
origineel/adj	0	0	0	0	0	0	0	0	0	0	-13.871354791333824	-27.060440430931397	0	0	0	0
oud/adj	0	0	0	0	0	0	0	0	0	0	6.2619780398843226	23.01937469124785	0	0	0	0
overdosis/noun	0	0	0	0	0	0	0	0	0	0	-0.5864969029629645	20.50015023027668	0	0	0	0
paars/adj	0	0	0	0	0	0	0	0	0	0	28.872249917561906	-40.19559011319959	0	0	0	0
peace/noun	0	0	0	0	0	0	0	0	0	0	-21.061607694476358	-43.73800856431577	0	0	0	0
plaat_DIM/noun	0	0	0	0	0	0	0	0	0	0	-13.036820202380099	-29.854209347439344	0	0	0	0
plaats/noun	0	0	0	0	0	0	0	0	0	0	29.18172351870811	-10.09322431981568	0	0	0	0
plus/prep	0	0	0	0	0	0	0	0	0	0	-30.962508305816865	-7.293711584833006	0	0	0	0
politicus/noun	0	0	0	0	0	0	0	0	0	0	21.39142681155854	-39.55154055290924	0	0	0	0
presteer/verb	0	0	0	0	0	0	0	0	0	0	34.09280045520204	-14.309211439330651	0	0	0	0
probeer/verb	0	0	0	0	0	0	0	0	0	0	2.7317379429216655	10.031073172581351	0	0	0	0
professioneel/adj	0	0	0	0	0	0	0	0	0	0	32.07019777771883	4.96536007863473	0	0	0	0
punt/noun	0	0	0	0	0	0	0	0	0	0	33.92382917593024	-21.281623908134396	0	0	0	0
rabbi/noun	0	0	0	0	0	0	0	0	0	0	35.05019954919269	28.523625408688922	0	0	0	0
regering/noun	0	0	0	0	0	0	0	0	0	0	25.164510663192576	-35.69157417035143	0	0	0	0
revolutie/noun	0	0	0	0	0	0	0	0	0	0	49.07905214380389	-20.72811739291002	0	0	0	0
rij/verb	0	0	0	0	0	0	0	0	0	0	-13.269846725848405	-4.565861301573496	0	0	0	0
roep_op/verb	0	0	0	0	0	0	0	0	0	0	14.374079588518915	-28.079575600231447	0	0	0	0
roep_over/verb	0	0	0	0	0	0	0	0	0	0	20.416129491138705	34.20546064576253	0	0	0	0
rondom/pp	0	0	0	0	0	0	0	0	0	0	-47.53952333560042	7.381138249999788	0	0	0	0
rook/verb	0	0	0	0	0	0	0	0	0	0	-39.77608788722811	-11.940116066883656	0	0	0	0
ruim_op/verb	0	0	0	0	0	0	0	0	0	0	-8.031414932386012	11.056274369417586	0	0	0	0
samen/adj	0	0	0	0	0	0	0	0	0	0	41.93882173530888	-3.6542880031436846	0	0	0	0
schouder/noun	0	0	0	0	0	0	0	0	0	0	-9.023267621654158	4.244622690561977	0	0	0	0
schrijf/verb	0	0	0	0	0	0	0	0	0	0	40.68915418657168	7.897728301531649	0	0	0	0
sinds/prep	0	0	0	0	0	0	0	0	0	0	17.726086788271964	-17.687841092349338	0	0	0	0
slechts/adv	0	0	0	0	0	0	0	0	0	0	-4.27904308570412	-17.01249140575623	0	0	0	0
soldaat/noun	0	0	0	0	0	0	0	0	0	0	51.72087481114219	-14.415041109243395	0	0	0	0
sommige/det	0	0	0	0	0	0	0	0	0	0	0.8826553750739546	-4.71707219317413	0	0	0	0
soort/noun	0	0	0	0	0	0	0	0	0	0	-10.13075190575236	-8.992707273730442	0	0	0	0
speel/verb	0	0	0	0	0	0	0	0	0	0	35.159088670826215	-16.03547311009751	0	0	0	0
spreek/verb	0	0	0	0	0	0	0	0	0	0	33.88955858441062	19.29752094938575	0	0	0	0
stel_in/verb	0	0	0	0	0	0	0	0	0	0	10.424220545258608	-30.232560043008707	0	0	0	0
streek/noun	0	0	0	0	0	0	0	0	0	0	-14.339256316260949	32.82371495570528	0	0	0	0
stuk/noun	0	0	0	0	0	0	0	0	0	0	-33.274812504052456	1.8233760454620245	0	0	0	0
te/comp	0	0	0	0	0	0	0	0	0	0	3.8618234865004926	11.315822007230748	0	0	0	0
tegen/prep	0	0	0	0	0	0	0	0	0	0	36.907104127173554	-20.057956454943003	0	0	0	0
telecom/noun	0	0	0	0	0	0	0	0	0	0	29.081164951348406	-2.0127787218673605	0	0	0	0
terrorist/noun	0	0	0	0	0	0	0	0	0	0	47.66075439684076	-14.26033694195836	0	0	0	0
tien/num	0	0	0	0	0	0	0	0	0	0	0.4422831030737197	-22.528963384769046	0	0	0	0
tochtig/adj	0	0	0	0	0	0	0	0	0	0	-18.435675865482487	33.164759532021066	0	0	0	0
toezicht/noun	0	0	0	0	0	0	0	0	0	0	28.093462132331325	-0.2594285327712214	0	0	0	0
tot/prep	0	0	0	0	0	0	0	0	0	0	15.209602477256254	-17.720484761579534	0	0	0	0
treed_op/verb	0	0	0	0	0	0	0	0	0	0	13.543085491119943	-28.64344035915094	0	0	0	0
tussen/prep	0	0	0	0	0	0	0	0	0	0	2.435781260858268	-15.388656856240207	0	0	0	0
tweede/num	0	0	0	0	0	0	0	0	0	0	29.396090707620424	-24.6466647122947	0	0	0	0
tweedeling/noun	0	0	0	0	0	0	0	0	0	0	19.512467606227037	-36.43403122318396	0	0	0	0
type/noun	0	0	0	0	0	0	0	0	0	0	-9.399950006699028	-8.858736409859958	0	0	0	0
uit/part	0	0	0	0	0	0	0	0	0	0	-1.5177193132211588	6.508419056550384	0	0	0	0
val_flauw/verb	0	0	0	0	0	0	0	0	0	0	9.886875324665237	50.049927072888465	0	0	0	0
van/prep	0	0	0	0	0	0	0	0	0	0	3.1069503401054455	-11.653974998137839	0	0	0	0
vanbinnen/adv	0	0	0	0	0	0	0	0	0	0	19.766392274847888	40.553469463181706	0	0	0	0
veel/adj	0	0	0	0	0	0	0	0	0	0	9.125122371439454	31.388607937154216	0	0	0	0
veel/det	0	0	0	0	0	0	0	0	0	0	8.895679328299668	30.847344219241748	0	0	0	0
veertig/num	0	0	0	0	0	0	0	0	0	0	-1.162672528426919	-23.468302201824823	0	0	0	0
verhuis/verb	0	0	0	0	0	0	0	0	0	0	21.40514186097482	-15.499867677243541	0	0	0	0
verkiezing/noun	0	0	0	0	0	0	0	0	0	0	23.795715209921173	-28.176574342267145	0	0	0	0
verkoop/verb	0	0	0	0	0	0	0	0	0	0	-8.374857085344704	-14.52872275365309	0	0	0	0
verleden/noun	0	0	0	0	0	0	0	0	0	0	-20.31078446498808	-20.149756147273035	0	0	0	0
verschijn/verb	0	0	0	0	0	0	0	0	0	0	19.110647272185794	-14.334669866991764	0	0	0	0
vervul/verb	0	0	0	0	0	0	0	0	0	0	7.226484505773465	-35.91174533771361	0	0	0	0
via/prep	0	0	0	0	0	0	0	0	0	0	7.532933183721735	0.8724044983909236	0	0	0	0
vier/num	0	0	0	0	0	0	0	0	0	0	1.3977842333681456	-21.61180782858946	0	0	0	0
voer_uit/verb	0	0	0	0	0	0	0	0	0	0	10.576156960700285	-30.262572242689988	0	0	0	0
volg/verb	0	0	0	0	0	0	0	0	0	0	19.3259495937671	-12.586018741672119	0	0	0	0
voor/prep	0	0	0	0	0	0	0	0	0	0	11.895642146799377	-5.366504819024659	0	0	0	0
vooral/adv	0	0	0	0	0	0	0	0	0	0	31.139974403562096	1.395167080194815	0	0	0	0
vorig/adj	0	0	0	0	0	0	0	0	0	0	19.90922855808028	-21.75093859629474	0	0	0	0
vorm/noun	0	0	0	0	0	0	0	0	0	0	-11.428265145316036	-9.087117101722587	0	0	0	0
vraag/verb	0	0	0	0	0	0	0	0	0	0	28.31612060375642	18.132629727499143	0	0	0	0
vrij/adj	0	0	0	0	0	0	0	0	0	0	-10.815026483393927	32.081946060648484	0	0	0	0
vroeg/adj	0	0	0	0	0	0	0	0	0	0	6.878503848751351	24.37115174169252	0	0	0	0
waar/noun	0	0	0	0	0	0	0	0	0	0	20.410496736111966	18.058720605624195	0	0	0	0
waardering/noun	0	0	0	0	0	0	0	0	0	0	32.42834659735992	3.0082666933478523	0	0	0	0
waarschijnlijk/adj	0	0	0	0	0	0	0	0	0	0	24.393723925225547	4.987406543822549	0	0	0	0
waarvan/pp	0	0	0	0	0	0	0	0	0	0	-5.200159093640667	-15.685821983669925	0	0	0	0
wacht_af/verb	0	0	0	0	0	0	0	0	0	0	24.869739845315113	11.655067235805586	0	0	0	0
wat/pron	0	0	0	0	0	0	0	0	0	0	27.32177196208741	27.322647460951927	0	0	0	0
we/pron	0	0	0	0	0	0	0	0	0	0	20.403465820086826	22.110849493161496	0	0	0	0
week/noun	0	0	0	0	0	0	0	0	0	0	14.594174255533304	-11.616311760175055	0	0	0	0
weer/verb	0	0	0	0	0	0	0	0	0	0	2.56617359140814	5.7019326555123815	0	0	0	0
weet/verb	0	0	0	0	0	0	0	0	0	0	27.652036109306692	20.200884334961977	0	0	0	0
weg/part	0	0	0	0	0	0	0	0	0	0	14.83317947700931	40.63543232519901	0	0	0	0
weinig/adj	0	0	0	0	0	0	0	0	0	0	9.885275244612744	31.80737597314765	0	0	0	0
wel/adj	0	0	0	0	0	0	0	0	0	0	19.437209294690774	36.05594902642821	0	0	0	0
weliswaar/adv	0	0	0	0	0	0	0	0	0	0	1.930766493457067	36.708674698659266	0	0	0	0
welkom/adj	0	0	0	0	0	0	0	0	0	0	25.800097041333984	35.450821311027696	0	0	0	0
werk/verb	0	0	0	0	0	0	0	0	0	0	-11.994394517582906	-4.17384796715938	0	0	0	0
wie/pron	0	0	0	0	0	0	0	0	0	0	25.72495011249882	25.541497071845196	0	0	0	0
wij/pron	0	0	0	0	0	0	0	0	0	0	19.839228476707923	22.208605665611735	0	0	0	0
wijk/noun	0	0	0	0	0	0	0	0	0	0	20.852037398939782	-4.653171466134476	0	0	0	0
wijs/verb	0	0	0	0	0	0	0	0	0	0	21.604537977570086	13.750202033534634	0	0	0	0
wil/verb	0	0	0	0	0	0	0	0	0	0	26.785219673391623	18.43421501984965	0	0	0	0
win/verb	0	0	0	0	0	0	0	0	0	0	36.38054940497175	-16.469425198180772	0	0	0	0
woon_bij/verb	0	0	0	0	0	0	0	0	0	0	16.59876962313402	-30.635110737918367	0	0	0	0
zal/verb	0	0	0	0	0	0	0	0	0	0	24.881428705794704	16.620227741374958	0	0	0	0
zeg/verb	0	0	0	0	0	0	0	0	0	0	31.110365181367115	18.399139237739764	0	0	0	0
zeker/adj	0	0	0	0	0	0	0	0	0	0	23.652680437488744	31.686744666609766	0	0	0	0
zelf/adv	0	0	0	0	0	0	0	0	0	0	16.905834551510072	17.7907990097784	0	0	0	0
zet_op/verb	0	0	0	0	0	0	0	0	0	0	-8.033261350978915	-2.5860632769419203	0	0	0	0
zeventig/num	0	0	0	0	0	0	0	0	0	0	-1.2201165484038328	-24.42896016480054	0	0	0	0
zich/pron	0	0	0	0	0	0	0	0	0	0	14.669173912309587	20.22495970743505	0	0	0	0
zichzelf/pron	0	0	0	0	0	0	0	0	0	0	14.214768525300142	17.74836140078187	0	0	0	0
zij/pron	0	0	0	0	0	0	0	0	0	0	15.637850702176546	15.199371222841178	0	0	0	0
zijn/det	0	0	0	0	0	0	0	0	0	0	-3.882921981806994	4.08052070624972	0	0	0	0
zonder/prep	0	0	0	0	0	0	0	0	0	0	-26.485050390777683	0.9999977322127562	0	0	0	0
één/num	0	0	0	0	0	0	0	0	0	0	0.8863999012500972	-20.357191032800287	0	0	0	0
Mexicaans/adj	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-13.00928044097089	-1.340768651054278
aarde/noun	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.758894079012805	-14.14297248957268
afgelopen/adj	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.724187739452682	21.609599434988137
almaar/adv	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.6720296658144499	12.08526919631646
augustus/noun	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.265900261738985	25.713903583331884
bak/noun	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-7.643716498855634	-18.07547432483902
barbecue/noun	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-7.582604842067198	-8.297993502346678
beneden/adv	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.7466623551070795	-7.5143444708128735
bestand/adj	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.188716394877007	6.380571642601984
bovendien/adv	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-4.221071242948172	14.019463899417426
brandweer/noun	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22.37037943736045	-4.589884294766531
clandestien/adj	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2.0167947835507727	31.485805799743765
concurrent/noun	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.404369454347167	-28.9998738187639
deksel/noun	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-4.384044000478589	-19.353889355223394
dubbel/adj	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.83587268154634	-17.67581263525291
duizenden/noun	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2086172688987633	30.746673299465186
echter/adv	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-5.438552521366339	13.69827759523485
een/adv	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4811648131140936	-13.616649266430956
eenmaal/noun	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.6738851134729495	-5.452886877592341
eeuw/noun	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3.936267268704134	37.22534015481087
eiwit/noun	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-9.246830729524612	-13.479812423729543
essentieel/adj	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5571029017690388	-31.66925025335503
fel/adj	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.702697378837868	2.4287248036058258
filet/noun	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-12.652458702393508	-22.606536903135904
gedeelte/noun	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.93566615873426	13.23724393453385
gemengd/adj	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-22.424411893770532	-17.860524629466966
geplet/adj	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-16.36392105020455	-24.254256314928696
gevuld/adj	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-17.245367882298265	-16.86714740809484
groen/adj	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-11.540083263488755	-8.606526290925627
hopeloos/adj	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.044568804452954	15.881633168385822
hout/noun	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.51706618238641	-8.61046645672589
kip/noun	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-14.173346924256233	-19.95414766141344
koel_af/verb	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-4.376362402620331	-9.7652999258174
koeling/noun	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.478030565846883	-2.5610399083249407
koelkast/noun	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3.1555518548481754	-10.191270138315947
kom_bij/verb	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-15.817133589145609	0.07272640268948892
langzaam/adj	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.9678025603150848	-7.265322688441481
licht/noun	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.930077362015415	1.001995518583466
lok/verb	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.58832384710942	21.84323392944567
meteen/adv	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.22419383718914407	-2.814423895439312
migratie/noun	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3.2666792383370127	31.290434286884448
morgen/noun	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.703181510843734	16.75101170036033
najaar/noun	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.7076827193656188	17.395936959155556
nat/adj	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.8859527361460846	6.210320556796188
officieel/adj	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.860104704665261	27.820177047720172
ontploffing/noun	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21.320914950218267	-3.2899297139255856
ontsta/verb	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19.664055831833434	-2.247715070382488
oppervlak/noun	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.151872975110496	-16.089044693563523
oven_schaal/noun	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-8.587442600122394	-23.542514787317366
paar/noun	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-4.7878571133636925	-4.557033207662813
pal/adv	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.32609466923953	9.737725938638597
peer/noun	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-20.168031833597087	-21.848234098226897
rijst/noun	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-15.25836994405825	-15.842561359378408
rol/verb	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.8113905839808537	-14.220125579047243
scherp/adj	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.087743455121037	-24.01512582857176
schil/noun	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-13.938777223919782	-24.227497501327342
smaak/noun	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-17.57863237450857	-18.42530535109895
smelt/verb	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-6.812089875856603	-14.401802380617665
smoor/verb	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-11.59541339232235	-24.68841680246504
snijd/verb	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-11.731400127763399	-21.012116817274663
snoer/noun	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.843628730165484	-8.100542686401353
spaghetti/noun	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-17.80546228592495	-13.808929718878487
spinazie/noun	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-15.945494615781096	-18.80257391962274
stad/noun	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.769882692329146	12.69578315088595
stol/verb	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-7.371174316295871	-12.745449470611645
stuk_DIM/noun	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-13.294459238326882	-21.248020744161682
subtropisch/adj	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.984974854819031	7.14845468294737
uitgestrekt/adj	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.851752238883453	7.841405055237686
uur_DIM/noun	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3.862029210804502	-8.339210457702356
ventilator/noun	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.046611062351351	-6.135581110211227
vervolgens/adv	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.094151914931417	-11.838266662873592
