	file	token_id	left	target	right	type
1457	de_standaard_20020511_01_37		het niet warm , dan zou de stank niet te	harden	zijn . Burgemeester Frank Beke ( SP.A ) zegt dat	hard/verb
1458	volkskrant_19991018_88		. Machlas had weinig in te brengen bij de Marokkaanse	huurling	Rossi . Laudrup , de zo geprezen Deense virtuoos ,	huurling/noun
1459	de_standaard_20031030_01_35		"	 BRUSSEL van onze medewerksterAn Van Hamme IK geniet ervan"	doelloos	te kuieren in de prachtige Sint-Hubertusgalerij . Ook op de	doelloos/adj
1460	nrc_handelsblad_19990401_65		, VS ) . Algemeen als mislukt beschouwde Vietnam-oorlogsfilm ,	gesitueerd	aan boord van een vliegdekschip . Regisseur schreef eerder het	gesitueerd/adj
1461	algemeen_dagblad_20020209_176		, zo bekent ze al snel , zit in een	dip	. Precies zoals Romme , eerder dit seizoen . Die	dip/noun
1462	het_nieuwsblad_19990222_01_385		, een fotograaf kan nu pas weer lopen zonder te	hinken	. Munster trof geen schuld , maar in de storm	hink/verb
1463	algemeen_dagblad_20000919_24		Mayor Oreja - zelf een Bask , maar ook een	havik	- kon in elk geval heel wat uitbundiger reageren .	havik/noun
1464	de_standaard_20030201_01_103		haast een nieuwe stijl wordt . Die is sensueel ,	hoekig	en funky , poëtisch en kleurrijk . Wat Marisa Monte	hoekig/adj
1465	de_standaard_20030201_01_103		de jaren zeventig een antwoord zochten op de Amerikaanse muzikale	heerschappij	? Het doet eraan denken , en deze plaat is	heerschappij/noun
1466	de_standaard_20030201_01_103		. Dan wordt dit eigenlijk easy-listening , die door de	hoekige	percussie en het gloedvolle gitaarwerk een meerwaarde krijgt . De	hoekig/adj
1467	algemeen_dagblad_20010305_14		": 	 Ik schrok ervan . Ik had gelijk een"	hartslag	van 180 . Ik dacht dat ik pas in de	hartslag/noun
1468	parool_20041106_67		"	 Werd er in de lift veel gescholden op die"	dwarsligger	"? 	 Viel mee , maar niemand was er blij"	dwarsligger/noun
1469	parool_20010907_16		En deden ze dat niet , dan gooide ik mijn	haviken	in de strijd , die pinniger briefjes aan hun poot	havik/noun
1470	nrc_handelsblad_19991211_118		Die zat meestal op de troon , ernstig in officieel	gewaad	, soms meer ontspannen in een vlotte blazer met een	gewaad/noun
1471	nrc_handelsblad_19991211_118		de mens tot officieel dogma is verklaard , brengt het	huisarrest	van sjeik Yassine de autoriteiten hoe langer hoe meer in	huisarrest/noun
1472	nrc_handelsblad_19991211_118		gevangenisstraffen , gedwongen opsluiting in een psychiatrische kliniek en uiteindelijk	huisarrest	. Want de koning van Marokkko is , als verre	huisarrest/noun
1473	de_standaard_20030107_01_3		einde . Voorlopig lijkt die weg door kortzichtigheid en nationalistische	hartstochten	van beide kanten geblokkeerd te zijn zolang ijzervreter Ariel Sharon	hartstocht/noun
1474	parool_20020613_68		aarde doen , gerechtvaardigd , want we hebben toch de	heerschappij	, we mogen toch doen wat we willen ? Maar	heerschappij/noun
1475	parool_20020613_68		- zonder ritme , zonder iets melodisch , zonder een	harmonisch	centrum . Als je dat wel deed , werd je	harmonisch/adj
1476	nrc_handelsblad_20020511_51		als er straks weer iemand gedemoniseerd wordt . De volgende	hervormer	die de democratie weer van Den Haag probeert los te	hervormer/noun
1477	de_morgen_20010404_01_124		vervolgens begeerd en gekoesterd voelen , ja , soms zelfs	hulpeloos	, maar tegelijkertijd beschermd . Welke bekoring gaat daarvan uit	hulpeloos/adj
1478	nrc_handelsblad_20011016_52		heeft gelaten . Sinds vorige week hebben de belangrijkste aanstokers	huisarrest	opgelegd gekregen en treden leger en politie met harde hand	huisarrest/noun
1479	de_morgen_20000203_01_133		De diagnose van borstcarcinoom ( Sint-Lucas , Brugge ) werd	herroepen	in een Gents laboratorium . Daar sta je dan ...	herroep/verb
1480	de_morgen_20040602_01_26		bij mensen die aan slapeloosheid lijden , zoals een verhoogde	hartslag	, meer en snelle hersenactiviteit en een subjectief gevoel van	hartslag/noun
1481	nrc_handelsblad_20010411_61		", maar ook tot 	 andere personen die een gemeenschappelijke"	huishouding	"met de insider voeren 	 . Naar verluidt woonden Sylvia"	huishouding/noun
1482	het_nieuwsblad_19991012_01_277		hij ineen . Zijn collega's stelden vast dat er geen	hartslag	meer was . Ze begonnen hun makker te reanimeren .	hartslag/noun
1483	algemeen_dagblad_20000317_50		jaar . Voorstellingen die in de loop der jaren steeds	gestileerder	en theatraler werden . Maar altijd bleef het paard de	gestileerd/adj
1484	de_standaard_20000529_01_79		je naar binnen wurgen . Rijstpap met gouden lepeltjes is	hemels	, maar alle dagen rijstpap ? Het eerste antibioticum was	hemels/adj
1485	de_morgen_20000219_01_106		terwijl ik het type ben dat maanden aan een stuk	doelloos	zit te tokkelen . Maar zo zit ik in elkaar	doelloos/adj
1486	parool_20031011_21		onjuiste informatie gegeven en daardoor begaf ze zich op een	hellend	vlak . We hopen wel dat het huwelijk nu gewoon	hel/adj
1487	volkskrant_20010320_90		beter . Waarin hij door middel van ingenieuze wiskundige berekeningen	haarfijn	uit de doeken doet wat er precies misging bij het	haarfijn/adj
1488	parool_20011116_33		komen versterken . Helemaal middenin de roos . Lekker agressief	gestileerd	, zonder te veel nostalgische verwijzingen , maar toch op	gestileerd/adj
1489	volkskrant_20020124_134		ervan . In Groot-Brittannië is dit recept tot nu toe	heilzaam	gebleken : de Britse consumenten trekken zich niets aan van	heilzaam/adj
1490	het_nieuwsblad_20030915_01_115		kans maar kende pech toen Vranckx twee vrijschoppen onderkant de	dwarsligger	trapte . Van een aarzeling in de defensie profiteerde Hubar	dwarsligger/noun
1491	de_morgen_20000803_01_29		aangehouden shots , de onwezenlijke , beangstigende stiltes , de	gestileerde	schietpartijen en natuurlijk de muziek van Ennio Morricone die zich	gestileerd/adj
1492	nrc_handelsblad_20010116_97		bekorten . Het leidde tot een fors aangezette uitvoering met	hoekige	contouren , veelal hakkerig en stram van frasering , ook	hoekig/adj
1493	volkskrant_20040508_extra_22		snor . Hij is in Turkije beroemd om de extravagante	gewaden	die hij ontwerpt en die doen denken aan traditionele Turkse	gewaad/noun
1494	de_standaard_19990722_01_76		Charles Manson . Hij wordt verrast door aan de zoldering	hangende	varkensoren . In deze onherbergzame ruimten creëerde Danny Devos een	hangend/adj
1495	de_standaard_19990722_01_76		van de doorgangen prijkt , zal de dienstplichtigen eertijds minder	hemels	"in de oren hebben geklonken : 	 De kracht om"	hemels/adj
1496	de_standaard_20020422_01_49		maakt niet uit wat . De Fransen hebben hun slechte	humeur	laten blijken . De verveling deed hen talrijker dan ooit	humeur/noun
1497	het_laatste_nieuws_20020704_01_304		, een kaartje leggen en tussendoor hoopvol naar de lucht	gluren	, alsof dat helpt : meer kunnen de vakantiegangers op	gluur/verb
1498	algemeen_dagblad_20001219_140		niet in de buurt was . Het incident was echter	haarfijn	op televisie te zien . De tuchtcommissie besloot het voorval	haarfijn/adj
1499	algemeen_dagblad_20010210_188		aangevuld met minstens drie bloeddorstige rebellenbewegingen en een onbekend aantal	huurlingen	uit Oost-Europa . Deze coalitie krijgt steun van Noord-Korea en	huurling/noun
1500	algemeen_dagblad_20011211_133		verlieten beleggers ` gevoelige ' fondsen als die van financiële	dienstverleners	en industriële producenten . Slechts even mocht de industriële index	dienstverlener/noun
1501	parool_20001211_25		al sinds 1997 . Ook nu troffen de traag verglijdende	harmonische	velden doel met halo's van wrijvende kwarttonen en snijdende flageoletten	harmonisch/adj
1502	parool_20001211_25		Verrassend was dat niet . De Vries kan prachtig verglijdende	harmonische	velden neerzetten , dat weten we van eerdere werken .	harmonisch/adj
1503	parool_20001211_25		verder uit koers dreigt te raken door de volkomen vervreemdende	harmonische	rol die kwarttoonsinflecties hier spelen . Preludium lijkt in een	harmonisch/adj
1504	parool_20001211_25		speelden de uitvoerenden hierbij ook hun heldenrol . Het '	drieluik	' van De Vries had ongetwijfeld minder indruk gemaakt als	drieluik/noun
1505	het_nieuwsblad_19990320_01_404		en de balts van de roofvogels , onder meer de	havik	, worden geobserveerd . De stappers worden om 9 uur	havik/noun
1506	het_nieuwsblad_20000518_01_656		of schilderen met milieuvriendelijke verf . De kinderen die daar	dorst	van krijgen , kunnen zaterdag tussen drie en vier naar	dorst/noun
1507	de_standaard_20010112_01_60		de eerste prille dagen van de 21ste eeuw . PURE	hartstocht	, individualisme , liefde voor kunst op vier wielen en	hartstocht/noun
1508	de_standaard_20011124_01_108		"	 Nooit was de behoefte aan een zorgvuldige en kritische"	doorlichting	"van het voetbal groter dan vandaag 	 , aldus Parkinson"	doorlichting/noun
1509	nrc_handelsblad_20040407_21		ruim bemand . Wapens zijn overal voorhanden . Gewone burgers	hoeden	zich er wel voor Sadrs vechters tegenwerk te geven .	hoed/verb
1510	algemeen_dagblad_20040311_49		"vierde kwartaal ooit 	 , zegt hij . Na de"	dip	van 2002 gaan de verkoopcijfers inderdaad bergopwaarts . De prognose	dip/noun
1511	de_standaard_20020411_01_55		oktober vorig jaar had vernomen dat de beurswaakhond Sec de	doorlichting	wilde nakijken die Andersen had gedaan van de Enron-boekhouding .	doorlichting/noun
1512	parool_20000216_94		films die over het scherm rollen bieden beelden van de	hoeksteen	van de Thaise samenleving : het gezin . Gek genoeg	hoeksteen/noun
1513	de_morgen_20020622_01_167		even logisch als de frustratie zelf . Het is de	hardheid	van dit beroep . Maar de dag dat ze weer	hardheid/noun
1514	de_morgen_20000722_01_134		"hij , 	 en in die hoek ontwikkelen ze de"	hardware	". 	 De 33-jarige IT-topman , informeel in spijkerbroek en"	hardware/noun
1515	de_morgen_20000722_01_134		hebben gemaakt . Het concept , het besturingssysteem , de	hardware	en de software , alles hebben ze zelf ontwikkeld .	hardware/noun
1516	het_nieuwsblad_20040211_01_1102		verwachtingen . Emoties die zweven tussen leven en dood en	gesitueerd	zijn in een irrealistische omgeving . Die gevoeligheden uit ik	gesitueerd/adj
1517	de_standaard_20040428_01_120		, Helmut Frick , was het gala bedoeld als een	geste	naar Wit-Rusland , dat vanaf zaterdag buurland wordt van de	geste/noun
1518	de_standaard_19991206_01_15		om oppervlakkige thema's , maar om fundamentele kwesties die een	doortastende	aanpak vergen . De activiteitsgraad van de bevolking moet bijvoorbeeld	doortastend/adj
1519	de_standaard_20011113_01_14		De militaire campagne van Rusland in Tsjetsjenië bindt rebellen en	huurlingen	die anders naar Afghanistan zouden gaan om de strijd met	huurling/noun
1520	de_standaard_20000809_01_27		heffen . Eerder dit jaar werd Pinochet na anderhalf jaar	huisarrest	door Groot-Brittannië vrijgelaten , nadat artsen hadden vastgesteld dat hij	huisarrest/noun
1521	het_laatste_nieuws_20030725_01_447		doen hun grote boodschap gewoon op straat en als ze	dorst	hebben roven ze een gesloten drankstandje leeg . Het is	dorst/noun
1522	de_morgen_20010322_01_168		, dan zou ik er beslist een ambetanterik , een	dwarsligger	van hebben gemaakt en had ik wel iets geschreven dat	dwarsligger/noun
1523	nrc_handelsblad_20020531_180		egocentrische stijl , met zijn eigentijdse mengeling van ongeduld ,	hardheid	, hedonisme en emotionaliteit , was veel meer die van	hardheid/noun
1524	nrc_handelsblad_20010815_8		van huizen . Palestijnen beschieten Israëlische soldaten en burgers vanuit	hinderlagen	in boomgaarden , heuvels , lege gebouwen en vanachter asbestmuren	hinderlaag/noun
1525	het_laatste_nieuws_20011231_01_24		zaten gekneld en moesten door de Mechelse brandweer uit hun	hachelijke	positie bevrijd worden . Daarvoor moest onder meer het dak	hachelijk/adj
1526	nrc_handelsblad_20001211_26		realiteit zou veroorzaken die door een andersluidend vonnis niet meer	herroepen	zou kunnen worden . Dat was een puur politieke taxatie	herroep/verb
1527	algemeen_dagblad_19991102_51		der Reijden het ` geval-Geesink ' . De judokampioen zelf	hinkt	vol plichtsbesef mee in het gezelschap , ofschoon hij deze	hink/verb
1528	algemeen_dagblad_20000411_101		het Binnenhof galmden , beende de premier terug naar het	gewichtige	overleg over de verdeling van de meevallers . Voor het	gewichtig/adj
1529	het_laatste_nieuws_19990206_01_380		vliegtuig vol hulpmiddelen en voedsel mee , bezocht de Belgische	helpers	( uiteraard die van het Rode Kruis ) ter plaatse	helper/noun
1530	volkskrant_19990925_53		met zulke ideeën niet op zijn plaats is in een	gewichtige	overheidsfunctie , zal hopelijk zelfs Coen Teulings , Lans Bovenberg	gewichtig/adj
1531	parool_19990904_121		midden op weg achter in de overladen Opel Kadetten met	aanhangende	Kipcaravans , en rennen kwijlend en fotograferend achter de oldtimers	hangend/adj
1532	parool_19990904_121		champagne : blubber en modder en verdwalen en honger en	dorst	en zien te overleven . De winnaar van het algemeen	dorst/noun
1533	de_standaard_19990508_01_92		". 	 Verbergt gebruikte de troef van het geboortejaar als"	hefboom	om een grote overzichtstentoonstelling te maken met het werk van	hefboom/noun
1534	het_nieuwsblad_20000911_01_169		een beter Oostkamp en Martele kopte al meteen tegen de	dwarsligger	. De druk van de thuisploeg nam toe en op	dwarsligger/noun
1535	de_morgen_20020603_01_111		dat de aangeboden technologie verre van klaar is , en	hoedt	zich bijgevolg voor de gevolgen van gebruik ervan . De	hoed/verb
1536	het_nieuwsblad_20001018_01_325		. Wat de service betreft , verwijs ik naar de	doorlichting	van de verschillende diensten . Een project waar we al	doorlichting/noun
1537	de_standaard_19990326_01_21		voor de keuze zijn gesteld tussen een werelds en een	hemels	koninkrijk . Lazar koos voor het hemelse rijk en maakte	hemels/adj
1538	de_standaard_19990326_01_21		werelds en een hemels koninkrijk . Lazar koos voor het	hemelse	rijk en maakte daarmee van de Servische natie een uitverkoren	hemels/adj
1539	parool_20021003_103		seizoenen schromelijk overschat . De ploeg ontbeert simpelweg ervaren ,	doortastende	spelers , in Hiddinks woorden : superkwaliteit . De enige	doortastend/adj
1540	nrc_handelsblad_20000505_132		Leiden , onder de uitspraak waarmee dit artikel begint ,	haarfijn	"uit dat Calvijn 	 weinig op had met de monarchie"	haarfijn/adj
1541	het_laatste_nieuws_20031127_01_350		het dier neer met een speciale jachtkogel , niet met	hagel	zoals beweerd wordt . De jachtkogel splijt open als hij	hagel/noun
1542	het_nieuwsblad_20040818_01_192		Tour kan . Bij Omega Pharma-Lotto ( dat ook nog	hengelt	naar locomotief Henk Vogels ) treft hij wel de groene	hengel/verb
1543	de_standaard_20040505_01_28		"de organisatie een zekere voldoening . 	 Iedereen begint als"	helper	, maar via cursussen en examens kan je opklimmen tot	helper/noun
1544	parool_20000516_0		"uit in de blinkende woonkeuken . 	 Nee , geen"	hooi	", minder droog . 	 De tachtig koeien van de"	hooi/noun
1545	het_laatste_nieuws_20010427_01_461		verwendag Win Mama worden , daar krijg je naar verluidt	dorst	van . Wie mama wordt op moederdag , heeft echter	dorst/noun
1546	parool_20010201_44		door een van Bucks medewerkers en is nooit bestreden of	herroepen	. De journalist heeft kennelijk het gezegde correct weergegeven ,	herroep/verb
1547	volkskrant_20000110_41		à 159 gulden aanschaffen . Daarin legt Blanks nog eens	haarfijn	uit welke spier dient te worden belast bij een perfecte	haarfijn/adj
1548	volkskrant_20020204_56		hij eens een Requiem voor de slachtoffers van de 17de-eeuwse	heksenjacht	) , een sopraan die als een zon door de	heksenjacht/noun
1549	het_laatste_nieuws_20010103_01_550		aan sigaretten buit . De politiediensten buigen zich over een	haarscherpe	video-opname door de veiligheidscamera in het tankstation . Gisternamiddag werd	haarscherp/adj
1550	volkskrant_20000113_68		terug naar dat kloppende hart , waar Pflumms technobeats de	hartslag	van de tentoonstelling vormen . In een staccato-ritme en in	hartslag/noun
1551	volkskrant_20000113_68		Beuys , zijn leermeester . En niet alleen Kiefer trok	gewichtige	boeken uit de kast . Georg Baselitz , Gerhard Richter	gewichtig/adj
1552	nrc_handelsblad_20000812_104		Parkiet ,	havik	en spreeuw hebben met elkaar gemeen dat ze hun nest	havik/noun
1553	nrc_handelsblad_20000812_104		Komdeur , universitair docent dierecologie in Haren , relativeert het	heilzame	effect van kruiden op de conditie van jonge spreeuwen .	heilzaam/adj
1554	nrc_handelsblad_20000812_104		hergebruiken bleek tachtig procent bladeren aan te slepen . De	havik	, de buizerd en de Amerikaanse keizerarend gebruiken bij voorkeur	havik/noun
1555	nrc_handelsblad_20000812_104		die liever een nieuw nest bouwen , zoals de zingende	havik	en de bosuil , bekleedt veertig procent het nest met	havik/noun
