_model	model.x	model.y	LEMMAPATH	LEMMAREL	bound	foc_base	foc_context_words	foc_pmi	foc_pos	foc_win	soc_length	soc_pos	tokens	pam_cluster	medoid
geldig.bound10-10all.PPMIselection.LENGTH5000.SOCPOSall	1.2063875534241368	-0.6926469796202039	NA	NA	TRUE	BOW	520	selection	all	10-10	5000	all	235	4	geldig.bound5-5all.PPMIno.LENGTHFOC.SOCPOSall
geldig.bound10-10all.PPMIselection.LENGTH5000.SOCPOSnav	1.1936698259831735	-0.8507586242451236	NA	NA	TRUE	BOW	520	selection	all	10-10	5000	nav	235	4	geldig.bound5-5all.PPMIno.LENGTHFOC.SOCPOSall
geldig.bound10-10all.PPMIselection.LENGTHFOC.SOCPOSall	0.905315201547868	-0.24704863857852585	NA	NA	TRUE	BOW	520	selection	all	10-10	FOC	all	235	4	geldig.bound5-5all.PPMIno.LENGTHFOC.SOCPOSall
geldig.bound10-10all.PPMIselection.LENGTHFOC.SOCPOSnav	0.8679359538126163	-0.15761636469162849	NA	NA	TRUE	BOW	520	selection	all	10-10	FOC	nav	235	4	geldig.bound5-5all.PPMIno.LENGTHFOC.SOCPOSall
geldig.bound10-10all.PPMIweight.LENGTH5000.SOCPOSall	0.22258365800925645	0.2138164953449734	NA	NA	TRUE	BOW	520	weight	all	10-10	5000	all	235	3	geldig.bound5-5all.PPMIweight.LENGTH5000.SOCPOSall
geldig.bound10-10all.PPMIweight.LENGTH5000.SOCPOSnav	0.15762739384214533	0.2054959754931022	NA	NA	TRUE	BOW	520	weight	all	10-10	5000	nav	235	3	geldig.bound5-5all.PPMIweight.LENGTH5000.SOCPOSall
geldig.bound10-10all.PPMIweight.LENGTHFOC.SOCPOSall	0.20399064523153737	0.45568458533468936	NA	NA	TRUE	BOW	520	weight	all	10-10	FOC	all	235	3	geldig.bound5-5all.PPMIweight.LENGTH5000.SOCPOSall
geldig.bound10-10all.PPMIweight.LENGTHFOC.SOCPOSnav	0.18996267962989952	0.6179451458273518	NA	NA	TRUE	BOW	520	weight	all	10-10	FOC	nav	235	3	geldig.bound5-5all.PPMIweight.LENGTH5000.SOCPOSall
geldig.bound10-10lex.PPMIno.LENGTH5000.SOCPOSall	1.5285851728965765	0.3716117176151416	NA	NA	TRUE	BOW	735	no	lex	10-10	5000	all	235	5	geldig.nobound10-10lex.PPMIno.LENGTHFOC.SOCPOSall
geldig.bound10-10lex.PPMIno.LENGTH5000.SOCPOSnav	1.4153960649825268	0.5049313766245528	NA	NA	TRUE	BOW	735	no	lex	10-10	5000	nav	235	5	geldig.nobound10-10lex.PPMIno.LENGTHFOC.SOCPOSall
