measure	globqual	meanclassqual	classqual_dof_1	classqual_dof_2	classqual_dof_3	model	technique
SIL	0.13591461294612991	0.12351093035741229	0.16416657880537247	0.227308195453291	-0.02094198318642663	dof.BOWbound5all.PPMIselection.LENGTHFOC.SOCPOSall	tsne.50
SCP	0.7395806841364604	0.7354816389174823	0.7686747002450163	0.7675255129659727	0.6702447035414579	dof.BOWbound5all.PPMIselection.LENGTHFOC.SOCPOSall	tsne.50
kNN	0.7601307189542483	0.7555896039042106	0.7528836754643206	0.7956011730205278	0.7182839632277834	dof.BOWbound5all.PPMIselection.LENGTHFOC.SOCPOSall	tsne.50
DR	1.4934398812404313	1.4981322108163984	1.903433071307301	1.4107877453246966	1.1801758158171975	dof.BOWbound5all.PPMIselection.LENGTH5000.SOCPOSnav	tsne.50
SIL	0.1508782856233925	0.1488180603683465	0.37466402979732244	0.14101934752058012	-0.06922919621286312	dof.BOWbound5all.PPMIselection.LENGTH5000.SOCPOSnav	tsne.50
SCP	0.7299592618621312	0.7252223724352783	0.7167506187818703	0.7676045204132962	0.6913119781106685	dof.BOWbound5all.PPMIselection.LENGTH5000.SOCPOSnav	tsne.50
kNN	0.7455733808674985	0.7436602340915498	0.76911045943304	0.7574780058651026	0.7043922369765067	dof.BOWbound5all.PPMIselection.LENGTH5000.SOCPOSnav	tsne.50
DR	1.1872229879938452	1.1959335666820314	1.313737505133666	1.1063149143279878	1.1677482805844404	dof.BOWbound5all.PPMIselection.LENGTH5000.SOCPOSall	tsne.50
SIL	0.03732128143106073	0.0454969803116611	0.16804565548514294	-0.03998754992141436	0.008432835371254712	dof.BOWbound5all.PPMIselection.LENGTH5000.SOCPOSall	tsne.50
SCP	0.6380853546255274	0.6278408398244549	0.577639321839985	0.7231444855691993	0.5827387120641805	dof.BOWbound5all.PPMIselection.LENGTH5000.SOCPOSall	tsne.50
kNN	0.6686274509803921	0.6595555042999769	0.6134897360703813	0.7441348973607038	0.6210418794688457	dof.BOWbound5all.PPMIselection.LENGTH5000.SOCPOSall	tsne.50
DR	1.685289955271113	1.6751998920290332	1.709479042989433	1.7594982562643129	1.5566223768333536	dof.BOWbound5all.PPMIno.LENGTHFOC.SOCPOSnav	tsne.50
SIL	0.2563798480866229	0.25136777689013845	0.27385783474792713	0.2926173070242265	0.18762818889826174	dof.BOWbound5all.PPMIno.LENGTHFOC.SOCPOSnav	tsne.50
SCP	0.767600376420017	0.759355724663531	0.731121330604781	0.8346643250555229	0.7122815183302889	dof.BOWbound5all.PPMIno.LENGTHFOC.SOCPOSnav	tsne.50
kNN	0.7733808674985145	0.7673970586620097	0.7653958944281525	0.819941348973607	0.7168539325842697	dof.BOWbound5all.PPMIno.LENGTHFOC.SOCPOSnav	tsne.50
DR	1.6767915202771957	1.6790773953392026	1.7796239026216516	1.6476012868219483	1.6100069965740078	dof.BOWbound5all.PPMIno.LENGTHFOC.SOCPOSall	tsne.50
SIL	0.25450476400258976	0.2538139897153888	0.3050410056886815	0.2539988145151117	0.20240214894237338	dof.BOWbound5all.PPMIno.LENGTHFOC.SOCPOSall	tsne.50
SCP	0.7441798096263259	0.7348043412484447	0.7105994226073963	0.8195389983397537	0.6742746027981843	dof.BOWbound5all.PPMIno.LENGTHFOC.SOCPOSall	tsne.50
kNN	0.7618538324420677	0.7563265859025192	0.7610948191593353	0.8041055718475073	0.7037793667007151	dof.BOWbound5all.PPMIno.LENGTHFOC.SOCPOSall	tsne.50
DR	1.6170482283193135	1.6143434731551658	1.7415040812478653	1.623458120236834	1.4780682179807982	dof.BOWbound5all.PPMIno.LENGTH5000.SOCPOSnav	tsne.50
SIL	0.2235216555085777	0.22217116080562377	0.27933090831519775	0.22744580049321236	0.15973677360846122	dof.BOWbound5all.PPMIno.LENGTH5000.SOCPOSnav	tsne.50
SCP	0.7379360285573041	0.731902388489187	0.7109200684961818	0.7870516210839259	0.6977354758874531	dof.BOWbound5all.PPMIno.LENGTH5000.SOCPOSnav	tsne.50
kNN	0.7344622697563874	0.7280933656975701	0.7182795698924731	0.7848973607038123	0.6811031664964249	dof.BOWbound5all.PPMIno.LENGTH5000.SOCPOSnav	tsne.50
DR	1.1628344650483677	1.1787667643104909	1.2004554050593794	1.036994246104628	1.298850641767465	dof.BOWbound5all.PPMIno.LENGTH5000.SOCPOSall	tsne.50
SIL	0.01976562066645532	0.03336937441599246	0.06523090246654648	-0.08920761871430988	0.1240848394957408	dof.BOWbound5all.PPMIno.LENGTH5000.SOCPOSall	tsne.50
SCP	0.5703355350690823	0.5616684874113186	0.5163560901779791	0.642621806617291	0.5260275654386858	dof.BOWbound5all.PPMIno.LENGTH5000.SOCPOSall	tsne.50
kNN	0.5883541295306001	0.5813636546692001	0.5540566959921799	0.6456011730205279	0.5444330949948928	dof.BOWbound5all.PPMIno.LENGTH5000.SOCPOSall	tsne.50
DR	1.8872732291787224	1.8874085656680726	1.9393218738213196	1.8770731505716676	1.8458306726112306	dof.BOWbound3lex.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.50
SIL	0.29782282128584586	0.2944353464635376	0.3610246061473288	0.3120756263011315	0.21020580694215243	dof.BOWbound3lex.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.50
SCP	0.7898265107570589	0.7856745004702875	0.7778765978967243	0.8230753960596686	0.7560715074544696	dof.BOWbound3lex.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.50
kNN	0.7934668721109399	0.79006327006327	0.8075924075924076	0.8165011459129106	0.746096256684492	dof.BOWbound3lex.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.50
DR	1.5643020291610918	1.551868821245528	1.9639797345789114	1.587019728748206	1.1046070004094668	dof.BOWbound3lex.PPMIweight.LENGTHFOC.SOCPOSall	tsne.50
SIL	0.20800525647911788	0.19586618651176288	0.389853311939645	0.26695744791771675	-0.06921220032207315	dof.BOWbound3lex.PPMIweight.LENGTHFOC.SOCPOSall	tsne.50
SCP	0.7830326004734598	0.7775608811296739	0.75018528739729	0.8298670802123549	0.7526302757793768	dof.BOWbound3lex.PPMIweight.LENGTHFOC.SOCPOSall	tsne.50
kNN	0.7934052388289676	0.7889389042330218	0.7874125874125874	0.8279602750190985	0.7514438502673797	dof.BOWbound3lex.PPMIweight.LENGTHFOC.SOCPOSall	tsne.50
DR	1.8738669802818677	1.8830313734460364	1.9761013520104087	1.7870926718338005	1.8859000964939	dof.BOWbound3lex.PPMIweight.LENGTH5000.SOCPOSnav	tsne.50
SIL	0.3098144797833695	0.3101321634331732	0.37049485091956225	0.29672355162110214	0.26317808775885515	dof.BOWbound3lex.PPMIweight.LENGTH5000.SOCPOSnav	tsne.50
SCP	0.7966848357840557	0.7909644743530981	0.8003640231994695	0.8389382781488113	0.7335911217110135	dof.BOWbound3lex.PPMIweight.LENGTH5000.SOCPOSnav	tsne.50
kNN	0.8054853620955316	0.8014941920824273	0.8113886113886114	0.8343773873185638	0.7587165775401069	dof.BOWbound3lex.PPMIweight.LENGTH5000.SOCPOSnav	tsne.50
DR	1.4058808366819784	1.402810703169292	1.450718509024435	1.4209943076137508	1.3367192928696905	dof.BOWbound3lex.PPMIweight.LENGTH5000.SOCPOSall	tsne.50
SIL	0.12768250243348173	0.1249444623812134	0.17702285600016412	0.13951068160784427	0.0582998495356318	dof.BOWbound3lex.PPMIweight.LENGTH5000.SOCPOSall	tsne.50
SCP	0.6947475884472356	0.6920272970116957	0.6732385524410668	0.7189454864501674	0.6838978521438529	dof.BOWbound3lex.PPMIweight.LENGTH5000.SOCPOSall	tsne.50
kNN	0.6946070878274268	0.6898372216019275	0.6663336663336663	0.7353705118411	0.6678074866310161	dof.BOWbound3lex.PPMIweight.LENGTH5000.SOCPOSall	tsne.50
DR	1.863185559579595	1.874254640050518	2.102372206244895	1.7379580478126206	1.7824336660940385	dof.BOWbound3lex.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.50
SIL	0.31765400471283955	0.32009227385184963	0.41631747396011237	0.28195578571486263	0.26200356188057394	dof.BOWbound3lex.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.50
SCP	0.794573708574179	0.7906290540821406	0.7964485009021733	0.823827771559527	0.7516108897847212	dof.BOWbound3lex.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.50
kNN	0.8019106317411402	0.7988740671093613	0.817982017982018	0.8218487394957983	0.7567914438502674	dof.BOWbound3lex.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.50
DR	1.6878001407135257	1.7196017301688469	2.0795561438910704	1.3801548074731682	1.699094239142302	dof.BOWbound3lex.PPMIselection.LENGTHFOC.SOCPOSall	tsne.50
SIL	0.22167584138627136	0.22997824093913447	0.38770594527338015	0.13010841464207296	0.17212036290195026	dof.BOWbound3lex.PPMIselection.LENGTHFOC.SOCPOSall	tsne.50
SCP	0.7977369730899154	0.7919487702143259	0.7834847021128292	0.8436636012998521	0.7486980072302963	dof.BOWbound3lex.PPMIselection.LENGTHFOC.SOCPOSall	tsne.50
kNN	0.7931587057010786	0.789148890325361	0.8035964035964036	0.8213903743315508	0.7424598930481283	dof.BOWbound3lex.PPMIselection.LENGTHFOC.SOCPOSall	tsne.50
DR	1.796897240463436	1.8254844249944149	1.9245888643509712	1.5599595405009412	1.9919048701313322	dof.BOWbound3lex.PPMIselection.LENGTH5000.SOCPOSnav	tsne.50
SIL	0.2943970264106726	0.3056413517681506	0.3750410521081666	0.19583328757708848	0.3460497156191968	dof.BOWbound3lex.PPMIselection.LENGTH5000.SOCPOSnav	tsne.50
SCP	0.7867054731410699	0.7829614662092146	0.7608268429064551	0.8193523422302101	0.7687052134909786	dof.BOWbound3lex.PPMIselection.LENGTH5000.SOCPOSnav	tsne.50
kNN	0.7965485362095531	0.7941250905956788	0.7856143856143856	0.8166539343009931	0.7801069518716578	dof.BOWbound3lex.PPMIselection.LENGTH5000.SOCPOSnav	tsne.50
DR	1.3423457302985198	1.3541410163163816	1.5108892151197526	1.2241381172549286	1.3273957165744634	dof.BOWbound3lex.PPMIselection.LENGTH5000.SOCPOSall	tsne.50
SIL	0.09471191701421695	0.10320996468520598	0.22956143745156568	0.007179585286973032	0.07288887131707922	dof.BOWbound3lex.PPMIselection.LENGTH5000.SOCPOSall	tsne.50
SCP	0.697263164351038	0.6915285830701012	0.7132224308978464	0.7374561828027445	0.6239071355097128	dof.BOWbound3lex.PPMIselection.LENGTH5000.SOCPOSall	tsne.50
kNN	0.701633281972265	0.6983996395761102	0.698101898101898	0.7265087853323148	0.6705882352941176	dof.BOWbound3lex.PPMIselection.LENGTH5000.SOCPOSall	tsne.50
DR	1.7040147246901747	1.6916980291477683	1.388048738689639	1.8364039643096781	1.850641384443988	dof.BOWbound3lex.PPMIno.LENGTHFOC.SOCPOSnav	tsne.50
SIL	0.2173615021584795	0.20920605357201838	0.13654475997931764	0.29298509588106086	0.19808830485567663	dof.BOWbound3lex.PPMIno.LENGTHFOC.SOCPOSnav	tsne.50
SCP	0.7630297473810643	0.7563668767903783	0.7243295962024033	0.8222512130450998	0.7225198211236318	dof.BOWbound3lex.PPMIno.LENGTHFOC.SOCPOSnav	tsne.50
kNN	0.7730282962071041	0.7686904574456203	0.7656126482213439	0.8099173553719008	0.730541368743616	dof.BOWbound3lex.PPMIno.LENGTHFOC.SOCPOSnav	tsne.50
DR	1.5268603557831022	1.5521077618199508	1.7841091850684183	1.2920852339176494	1.5801288664737845	dof.BOWbound3lex.PPMIno.LENGTHFOC.SOCPOSall	tsne.50
SIL	0.18690473434603852	0.19927363742957527	0.3399334345055421	0.06935525860282536	0.1885322191803584	dof.BOWbound3lex.PPMIno.LENGTHFOC.SOCPOSall	tsne.50
SCP	0.7495816186044654	0.7450907496257405	0.7088720396809725	0.7908688296697788	0.7355313795264703	dof.BOWbound3lex.PPMIno.LENGTHFOC.SOCPOSall	tsne.50
kNN	0.7581577363034316	0.7547540327962796	0.7349802371541502	0.7887302779864763	0.7405515832482125	dof.BOWbound3lex.PPMIno.LENGTHFOC.SOCPOSall	tsne.50
DR	1.6359583552895363	1.6609536319782303	1.7662599694825167	1.4151882390876527	1.8014126873645218	dof.BOWbound3lex.PPMIno.LENGTH5000.SOCPOSnav	tsne.50
SIL	0.2330243749786657	0.24448734681952078	0.3105958566476724	0.13010787727506185	0.29275830653582807	dof.BOWbound3lex.PPMIno.LENGTH5000.SOCPOSnav	tsne.50
SCP	0.7372323137757971	0.7347583146492573	0.7176852659351245	0.7597072797229267	0.7268823982897207	dof.BOWbound3lex.PPMIno.LENGTH5000.SOCPOSnav	tsne.50
kNN	0.7552679108970499	0.7515428807937095	0.7282608695652174	0.7888805409466566	0.7374872318692544	dof.BOWbound3lex.PPMIno.LENGTH5000.SOCPOSnav	tsne.50
DR	1.2155784580876237	1.2286439113256842	1.3913123562413001	1.090088529680649	1.2045308480551034	dof.BOWbound3lex.PPMIno.LENGTH5000.SOCPOSall	tsne.50
SIL	0.055308771501881855	0.06317576598758098	0.20459261979116736	-0.02432682451529077	0.009261502686866353	dof.BOWbound3lex.PPMIno.LENGTH5000.SOCPOSall	tsne.50
SCP	0.6835892217402965	0.6786862153969677	0.6550759572414921	0.7271717994642082	0.6538108894852029	dof.BOWbound3lex.PPMIno.LENGTH5000.SOCPOSall	tsne.50
kNN	0.6884406983744732	0.6827598578411096	0.65	0.7394440270473328	0.658835546475996	dof.BOWbound3lex.PPMIno.LENGTH5000.SOCPOSall	tsne.50
DR	1.8582913197621744	1.8558181642105347	2.0718610273388784	1.85888596853665	1.6367074967560757	dof.BOWbound3all.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.50
SIL	0.3093115040592315	0.3052322843315096	0.40890685694059503	0.3332619770488574	0.1735280190050765	dof.BOWbound3all.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.50
SCP	0.7707196551342058	0.7658291290931464	0.7760699109014488	0.8098020698512103	0.71161540652678	dof.BOWbound3all.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.50
kNN	0.7816981698169817	0.7771365338781069	0.7863636363636364	0.8181818181818181	0.7268641470888662	dof.BOWbound3all.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.50
DR	1.5540866802877757	1.5459482609742794	1.3844902630449085	1.635351747209962	1.6180027726679678	dof.BOWbound3all.PPMIweight.LENGTHFOC.SOCPOSall	tsne.50
SIL	0.18503229692176132	0.18079831135223315	0.13404455232071527	0.22392433876622078	0.18442604296976342	dof.BOWbound3all.PPMIweight.LENGTHFOC.SOCPOSall	tsne.50
SCP	0.7803965292496793	0.7749927137787842	0.780596179051802	0.8241001589867276	0.7202818032978231	dof.BOWbound3all.PPMIweight.LENGTHFOC.SOCPOSall	tsne.50
kNN	0.7894989498949895	0.7839915609602557	0.7887351778656126	0.8341281669150522	0.7291113381001021	dof.BOWbound3all.PPMIweight.LENGTHFOC.SOCPOSall	tsne.50
DR	1.5967765784612622	1.6455066807272463	2.1119451510047482	1.1556722444416176	1.6689026467353731	dof.BOWbound3all.PPMIweight.LENGTH5000.SOCPOSnav	tsne.50
SIL	0.18827954329784244	0.20954667054872456	0.44966911097934403	-0.007553537884885929	0.1865244385517156	dof.BOWbound3all.PPMIweight.LENGTH5000.SOCPOSnav	tsne.50
SCP	0.7874370355076864	0.7817426282422507	0.772396983802825	0.8348772444466539	0.7379536564772732	dof.BOWbound3all.PPMIweight.LENGTH5000.SOCPOSnav	tsne.50
kNN	0.8021602160216021	0.798317919357105	0.8039525691699605	0.8330849478390462	0.7579162410623085	dof.BOWbound3all.PPMIweight.LENGTH5000.SOCPOSnav	tsne.50
DR	1.2102595281388056	1.2171962781329164	1.3836931250464475	1.138368223922122	1.12952748543018	dof.BOWbound3all.PPMIweight.LENGTH5000.SOCPOSall	tsne.50
SIL	0.050708965553158826	0.055973896163812965	0.20610889494065882	-0.006016375695542793	-0.03217083075367713	dof.BOWbound3all.PPMIweight.LENGTH5000.SOCPOSall	tsne.50
SCP	0.7194030811585962	0.716210694215504	0.698129551706846	0.7471663509210468	0.7033361800186193	dof.BOWbound3all.PPMIweight.LENGTH5000.SOCPOSall	tsne.50
kNN	0.7311131113111311	0.7292121969290476	0.7245059288537549	0.7470938897168405	0.7160367722165475	dof.BOWbound3all.PPMIweight.LENGTH5000.SOCPOSall	tsne.50
DR	1.5123040715859932	1.49877026506543	1.8144303860140842	1.5943388412134512	1.0875415679687546	dof.BOWbound3all.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.50
SIL	0.1942543854327979	0.1851795612734081	0.37167728791404986	0.2515486079513836	-0.0676872120452092	dof.BOWbound3all.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.50
SCP	0.7659920806204298	0.7598159615508808	0.7544438928819577	0.8170123337957322	0.7079916579749526	dof.BOWbound3all.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.50
kNN	0.7671167116711671	0.7623930650090484	0.750395256916996	0.8068554396423249	0.7299284984678243	dof.BOWbound3all.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.50
DR	1.5826808255185427	1.58111362778961	1.9095923934326373	1.5656416464240797	1.2681068435121134	dof.BOWbound3all.PPMIselection.LENGTHFOC.SOCPOSall	tsne.50
SIL	0.20214124156319205	0.20184550836616766	0.3849628201033133	0.18791384847183296	0.03265985652335674	dof.BOWbound3all.PPMIselection.LENGTHFOC.SOCPOSall	tsne.50
SCP	0.769656868163559	0.7699673518532465	0.7732780868090271	0.7668155711610453	0.7698083975896672	dof.BOWbound3all.PPMIselection.LENGTHFOC.SOCPOSall	tsne.50
kNN	0.7771377137713771	0.7750445747002083	0.7873517786561265	0.7931445603576751	0.7446373850868233	dof.BOWbound3all.PPMIselection.LENGTHFOC.SOCPOSall	tsne.50
DR	1.503433276271614	1.511742441242116	1.8425953044368337	1.4053716662225317	1.287260353066983	dof.BOWbound3all.PPMIselection.LENGTH5000.SOCPOSnav	tsne.50
SIL	0.1471302339707139	0.14729104276015081	0.34046364276602875	0.12825338023842295	-0.02684389472399924	dof.BOWbound3all.PPMIselection.LENGTH5000.SOCPOSnav	tsne.50
SCP	0.7747739978805159	0.7708643967147624	0.7779454173570338	0.8061179146328389	0.7285298581544145	dof.BOWbound3all.PPMIselection.LENGTH5000.SOCPOSnav	tsne.50
kNN	0.7785778577857786	0.7769718980995779	0.7776679841897233	0.7916542473919523	0.7615934627170582	dof.BOWbound3all.PPMIselection.LENGTH5000.SOCPOSnav	tsne.50
DR	1.2359250656425464	1.2356570221224281	1.3008062656151362	1.232195490489632	1.1739693102625164	dof.BOWbound3all.PPMIselection.LENGTH5000.SOCPOSall	tsne.50
SIL	0.05597897536729469	0.05286873629822412	0.11736921490005382	0.07556270605952395	-0.03432571206490542	dof.BOWbound3all.PPMIselection.LENGTH5000.SOCPOSall	tsne.50
SCP	0.6676393210310654	0.6610947782024056	0.6054655563703704	0.7262427825230119	0.6515759957138346	dof.BOWbound3all.PPMIselection.LENGTH5000.SOCPOSall	tsne.50
kNN	0.6982898289828983	0.6923166976936187	0.6438735177865612	0.751564828614009	0.681511746680286	dof.BOWbound3all.PPMIselection.LENGTH5000.SOCPOSall	tsne.50
DR	1.6736565989612902	1.6698523582417948	1.707780836914486	1.6987776081125043	1.602998629698394	dof.BOWbound3all.PPMIno.LENGTHFOC.SOCPOSnav	tsne.50
SIL	0.245715174718509	0.2420145287765578	0.2759782506680873	0.27048717936715655	0.17957815629442953	dof.BOWbound3all.PPMIno.LENGTHFOC.SOCPOSnav	tsne.50
SCP	0.7557549741130835	0.7536348221282009	0.7665030304367593	0.7707003556750534	0.7237010802727899	dof.BOWbound3all.PPMIno.LENGTHFOC.SOCPOSnav	tsne.50
kNN	0.7572192513368984	0.7545611973303166	0.7655913978494624	0.7765395894428152	0.7215526046986721	dof.BOWbound3all.PPMIno.LENGTHFOC.SOCPOSnav	tsne.50
DR	1.6473446172426744	1.6374597759759515	1.738372191536035	1.712348683558148	1.4616584528336716	dof.BOWbound3all.PPMIno.LENGTHFOC.SOCPOSall	tsne.50
SIL	0.24579286443424814	0.23935425390725884	0.2954924849782626	0.2892303081065364	0.13333996863697753	dof.BOWbound3all.PPMIno.LENGTHFOC.SOCPOSall	tsne.50
SCP	0.7546380008885608	0.7460084842580093	0.7239259274112365	0.8239788361533202	0.690120689209471	dof.BOWbound3all.PPMIno.LENGTHFOC.SOCPOSall	tsne.50
kNN	0.7577540106951871	0.7509487773713942	0.7474095796676442	0.8108504398826979	0.6945863125638406	dof.BOWbound3all.PPMIno.LENGTHFOC.SOCPOSall	tsne.50
DR	1.5675588169095436	1.5562238581919163	1.6364959002242534	1.6461498353194755	1.3860258390320204	dof.BOWbound3all.PPMIno.LENGTH5000.SOCPOSnav	tsne.50
SIL	0.21100017070293214	0.20442804502035397	0.26120043834907475	0.25539892746475523	0.0966847692472319	dof.BOWbound3all.PPMIno.LENGTH5000.SOCPOSnav	tsne.50
SCP	0.7159634366738505	0.7123961301145507	0.7346832348182937	0.7410374840668581	0.6614676714585003	dof.BOWbound3all.PPMIno.LENGTH5000.SOCPOSnav	tsne.50
kNN	0.7392751039809863	0.7346072175176923	0.749169110459433	0.7737536656891496	0.6808988764044944	dof.BOWbound3all.PPMIno.LENGTH5000.SOCPOSnav	tsne.50
DR	1.086271476554709	1.0868822734935006	1.0469027283773944	1.0861112539847633	1.1276328381183442	dof.BOWbound3all.PPMIno.LENGTH5000.SOCPOSall	tsne.50
SIL	0.008180898861556108	0.009041052877506506	-0.03169662031614217	0.00617658327447145	0.052643195674190235	dof.BOWbound3all.PPMIno.LENGTH5000.SOCPOSall	tsne.50
SCP	0.5950029283879382	0.5862496762207555	0.5476904905709659	0.6671848735280995	0.5438736645632013	dof.BOWbound3all.PPMIno.LENGTH5000.SOCPOSall	tsne.50
kNN	0.6115270350564468	0.6058918287624341	0.5573802541544477	0.6607038123167155	0.599591419816139	dof.BOWbound3all.PPMIno.LENGTH5000.SOCPOSall	tsne.50
DR	1.8765986430922457	1.8854615306443223	2.098833463497323	1.7724094267058905	1.7851417017297535	dof.BOWbound10lex.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.50
SIL	0.326453719125618	0.3287759585212771	0.42823722632023836	0.2916878469703394	0.2664028022732535	dof.BOWbound10lex.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.50
SCP	0.8094466409176139	0.8056250412115371	0.8429589133273149	0.8321998948841235	0.741716315423173	dof.BOWbound10lex.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.50
kNN	0.8104756170981336	0.8049188432401109	0.8203323558162268	0.8502235469448584	0.7442006269592476	dof.BOWbound10lex.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.50
DR	1.882063072078364	1.8756822649147935	2.123172560105302	1.8883126075506573	1.6155616270884212	dof.BOWbound10lex.PPMIweight.LENGTHFOC.SOCPOSall	tsne.50
SIL	0.3201890389615598	0.31467939150090846	0.41226283600113234	0.3454911876756333	0.18628415082595967	dof.BOWbound10lex.PPMIweight.LENGTHFOC.SOCPOSall	tsne.50
SCP	0.8002744241932309	0.791766923007964	0.7772623489401431	0.8676610030753222	0.7303774170084267	dof.BOWbound10lex.PPMIweight.LENGTHFOC.SOCPOSall	tsne.50
kNN	0.803612281757977	0.7968392876779244	0.8054740957966764	0.8538002980625932	0.7312434691745037	dof.BOWbound10lex.PPMIweight.LENGTHFOC.SOCPOSall	tsne.50
DR	1.69193225235794	1.6917238064217661	1.9305053690189602	1.6525884149115193	1.4920776353348186	dof.BOWbound10lex.PPMIweight.LENGTH5000.SOCPOSnav	tsne.50
SIL	0.25781537074740435	0.2564485799140753	0.38987762616171734	0.24536848146206136	0.13409963211844725	dof.BOWbound10lex.PPMIweight.LENGTH5000.SOCPOSnav	tsne.50
SCP	0.7870237399928701	0.7769647228101373	0.7785768725794914	0.8634833025406866	0.6888339933102338	dof.BOWbound10lex.PPMIweight.LENGTH5000.SOCPOSnav	tsne.50
