measure	globqual	meanclassqual	classqual_geldig_1	classqual_geldig_2	model	technique
SCP	0.8620544526798246	0.7090319318622464	0.9168948936664711	0.5011689700580219	geldig.BOWnobound5lex.PPMIselection.LENGTH5000.SOCPOSnav	mds
kNN	0.8651450676982592	0.7072077511356449	0.92174688057041	0.49266862170087977	geldig.BOWnobound5lex.PPMIselection.LENGTH5000.SOCPOSnav	mds
DR	1.0418187043618152	1.0769196832188417	1.029239162806118	1.1246002036315652	geldig.BOWnobound5lex.PPMIselection.LENGTH5000.SOCPOSall	mds
SIL	0.023018469199388235	0.04995230032875101	0.013365882320657064	0.08653871833684496	geldig.BOWnobound5lex.PPMIselection.LENGTH5000.SOCPOSall	mds
SCP	0.7749666420413913	0.5323769834290362	0.8619062884805012	0.20284767837757106	geldig.BOWnobound5lex.PPMIselection.LENGTH5000.SOCPOSall	mds
kNN	0.7938104448742747	0.5835547122074636	0.8691622103386809	0.2979472140762463	geldig.BOWnobound5lex.PPMIselection.LENGTH5000.SOCPOSall	mds
DR	1.2264500104495644	1.5713625173158419	1.1028397478732106	2.039885286758473	geldig.BOWnobound5lex.PPMIno.LENGTHFOC.SOCPOSnav	mds
SIL	0.09553869077206914	0.23978616815317777	0.043843063040111145	0.4357292732662444	geldig.BOWnobound5lex.PPMIno.LENGTHFOC.SOCPOSnav	mds
SCP	0.8674270967172067	0.7111652022380094	0.9234284693051272	0.49890193517089154	geldig.BOWnobound5lex.PPMIno.LENGTHFOC.SOCPOSnav	mds
kNN	0.8674661508704061	0.7214766258409522	0.9197860962566845	0.52316715542522	geldig.BOWnobound5lex.PPMIno.LENGTHFOC.SOCPOSnav	mds
DR	1.19875212942886	1.5133666732824607	1.0860000963715	1.9407332501934214	geldig.BOWnobound5lex.PPMIno.LENGTHFOC.SOCPOSall	mds
SIL	0.08416940461794045	0.22673495538099145	0.03307654827511293	0.42039336248687	geldig.BOWnobound5lex.PPMIno.LENGTHFOC.SOCPOSall	mds
SCP	0.8628410657730371	0.6742807800187304	0.9304175843670661	0.4181439756703946	geldig.BOWnobound5lex.PPMIno.LENGTHFOC.SOCPOSall	mds
kNN	0.860889748549323	0.7025185440745213	0.9176470588235294	0.4873900293255132	geldig.BOWnobound5lex.PPMIno.LENGTHFOC.SOCPOSall	mds
DR	1.200683511397436	1.4736978849496993	1.1028402098931565	1.8445555600062424	geldig.BOWnobound5lex.PPMIno.LENGTH5000.SOCPOSnav	mds
SIL	0.09288903083588533	0.22980055560875318	0.04382247282479974	0.4157786383927066	geldig.BOWnobound5lex.PPMIno.LENGTH5000.SOCPOSnav	mds
SCP	0.8477220535904163	0.6942739117003507	0.9027150292966827	0.4858327941040187	geldig.BOWnobound5lex.PPMIno.LENGTH5000.SOCPOSnav	mds
kNN	0.8684719535783365	0.7158386521764131	0.9231729055258467	0.5085043988269795	geldig.BOWnobound5lex.PPMIno.LENGTH5000.SOCPOSnav	mds
DR	1.0551137745482286	1.1763079475854346	1.011680024673623	1.3409358704972463	geldig.BOWnobound5lex.PPMIno.LENGTH5000.SOCPOSall	mds
SIL	0.020678067962493742	0.1053881346877645	-0.009680453060435665	0.22045672243596467	geldig.BOWnobound5lex.PPMIno.LENGTH5000.SOCPOSall	mds
SCP	0.8000353943335393	0.5597588802622393	0.8861460525556237	0.23337170796885495	geldig.BOWnobound5lex.PPMIno.LENGTH5000.SOCPOSall	mds
kNN	0.796595744680851	0.5764547754585705	0.8754901960784314	0.27741935483870966	geldig.BOWnobound5lex.PPMIno.LENGTH5000.SOCPOSall	mds
DR	1.2589460522974616	1.7207811396690045	1.0934328995978333	2.348129379740176	geldig.BOWnobound5all.PPMIweight.LENGTHFOC.SOCPOSnav	mds
SIL	0.09531701934726088	0.27571362646819686	0.030666212170971683	0.5207610407654221	geldig.BOWnobound5all.PPMIweight.LENGTHFOC.SOCPOSnav	mds
SCP	0.8782193182989532	0.7905541976720172	0.9096368759802828	0.6714715193637516	geldig.BOWnobound5all.PPMIweight.LENGTHFOC.SOCPOSnav	mds
kNN	0.8931528046421663	0.7827770110976942	0.9327094474153298	0.6328445747800586	geldig.BOWnobound5all.PPMIweight.LENGTHFOC.SOCPOSnav	mds
DR	1.2565818192929836	1.7497322143050673	1.0798458395776704	2.419618589032464	geldig.BOWnobound5all.PPMIweight.LENGTHFOC.SOCPOSall	mds
SIL	0.08776501650358648	0.2801752080869593	0.018808762872551146	0.5415416533013674	geldig.BOWnobound5all.PPMIweight.LENGTHFOC.SOCPOSall	mds
SCP	0.8665220521662329	0.7606978053136157	0.9044475047954945	0.6169481058317371	geldig.BOWnobound5all.PPMIweight.LENGTHFOC.SOCPOSall	mds
kNN	0.8720309477756286	0.7482289690069577	0.9163992869875223	0.580058651026393	geldig.BOWnobound5all.PPMIweight.LENGTHFOC.SOCPOSall	mds
DR	1.2856473519114318	1.8192767192180477	1.0944044572697542	2.5441489811663414	geldig.BOWnobound5all.PPMIweight.LENGTH5000.SOCPOSnav	mds
SIL	0.10225982986253758	0.29497996347462446	0.03319249874144287	0.556767428207806	geldig.BOWnobound5all.PPMIweight.LENGTH5000.SOCPOSnav	mds
SCP	0.8676164166516083	0.7547376786643023	0.908070068415845	0.6014052889127597	geldig.BOWnobound5all.PPMIweight.LENGTH5000.SOCPOSnav	mds
kNN	0.8773694390715667	0.7590132827324478	0.9197860962566845	0.5982404692082112	geldig.BOWnobound5all.PPMIweight.LENGTH5000.SOCPOSnav	mds
DR	1.2041393945152814	1.4190398688584118	1.1271230395483793	1.7109566981684443	geldig.BOWnobound5all.PPMIweight.LENGTH5000.SOCPOSall	mds
SIL	0.10705054895386966	0.2103873222977346	0.07001656081907415	0.35075808377639506	geldig.BOWnobound5all.PPMIweight.LENGTH5000.SOCPOSall	mds
SCP	0.8643199634573954	0.7203807896390046	0.9159051008952002	0.5248564783828091	geldig.BOWnobound5all.PPMIweight.LENGTH5000.SOCPOSall	mds
kNN	0.8688588007736944	0.7227761485826001	0.9212121212121211	0.5243401759530791	geldig.BOWnobound5all.PPMIweight.LENGTH5000.SOCPOSall	mds
DR	1.2088066512511408	1.6238304973592936	1.0600697815476408	2.1875912131709465	geldig.BOWnobound5all.PPMIselection.LENGTHFOC.SOCPOSnav	mds
SIL	0.07080934500038209	0.24940010065191512	0.006805721587693951	0.4919944797161363	geldig.BOWnobound5all.PPMIselection.LENGTHFOC.SOCPOSnav	mds
SCP	0.8491787174916547	0.6863855605390021	0.9075207737405823	0.46525034733742193	geldig.BOWnobound5all.PPMIselection.LENGTHFOC.SOCPOSnav	mds
kNN	0.8632108317214701	0.7125596572940027	0.9172014260249555	0.5079178885630499	geldig.BOWnobound5all.PPMIselection.LENGTHFOC.SOCPOSnav	mds
DR	1.2198755710724882	1.6895316232678468	1.0515595292452498	2.327503717290444	geldig.BOWnobound5all.PPMIselection.LENGTHFOC.SOCPOSall	mds
SIL	0.06598370842490157	0.26048557947538187	-0.00372216443712026	0.524693323387884	geldig.BOWnobound5all.PPMIselection.LENGTHFOC.SOCPOSall	mds
SCP	0.8643668663727198	0.711884263274241	0.9190138108357584	0.5047547157127236	geldig.BOWnobound5all.PPMIselection.LENGTHFOC.SOCPOSall	mds
kNN	0.8635203094777563	0.7067693059628544	0.9196969696969697	0.493841642228739	geldig.BOWnobound5all.PPMIselection.LENGTHFOC.SOCPOSall	mds
DR	1.180130835680551	1.500298794472779	1.0653885614313134	1.9352090275142448	geldig.BOWnobound5all.PPMIselection.LENGTH5000.SOCPOSnav	mds
SIL	0.0732316376338031	0.2182560733632527	0.021257562401283573	0.41525458432522183	geldig.BOWnobound5all.PPMIselection.LENGTH5000.SOCPOSnav	mds
SCP	0.8527915578685447	0.6780329697250267	0.9154218033303835	0.44064413611967	geldig.BOWnobound5all.PPMIselection.LENGTH5000.SOCPOSnav	mds
kNN	0.8636750483558994	0.7227747110574435	0.9141711229946524	0.5313782991202346	geldig.BOWnobound5all.PPMIselection.LENGTH5000.SOCPOSnav	mds
DR	1.0465181095105704	1.114118914977238	1.0222912312508399	1.2059465987036362	geldig.BOWnobound5all.PPMIselection.LENGTH5000.SOCPOSall	mds
SIL	0.024506445663155733	0.07092718739411162	0.007870110476339176	0.13398426431188407	geldig.BOWnobound5all.PPMIselection.LENGTH5000.SOCPOSall	mds
SCP	0.7770708436632124	0.5356370744500727	0.8635962407222567	0.20767790817788856	geldig.BOWnobound5all.PPMIselection.LENGTH5000.SOCPOSall	mds
kNN	0.7999999999999999	0.5804050945891552	0.878698752228164	0.2821114369501466	geldig.BOWnobound5all.PPMIselection.LENGTH5000.SOCPOSall	mds
DR	1.1557906127146362	1.504369522211023	1.0308663792535036	1.977872665168542	geldig.BOWnobound5all.PPMIno.LENGTHFOC.SOCPOSnav	mds
SIL	0.04468740332753578	0.2142592190702315	-0.016083998846147085	0.44460243698661006	geldig.BOWnobound5all.PPMIno.LENGTHFOC.SOCPOSnav	mds
SCP	0.8340827216658518	0.6558868694219128	0.8979448190018301	0.4138289198419954	geldig.BOWnobound5all.PPMIno.LENGTHFOC.SOCPOSnav	mds
kNN	0.8454158607350096	0.6749539991949859	0.90650623885918	0.44340175953079175	geldig.BOWnobound5all.PPMIno.LENGTHFOC.SOCPOSnav	mds
DR	1.1561571633802423	1.521765118590606	1.025130034923349	2.018400202257863	geldig.BOWnobound5all.PPMIno.LENGTHFOC.SOCPOSall	mds
SIL	0.04039727997571078	0.21703287919991737	-0.02290565153816673	0.45697140993800145	geldig.BOWnobound5all.PPMIno.LENGTHFOC.SOCPOSall	mds
SCP	0.839394911754959	0.6679283525564684	0.9008453549359209	0.4350113501770159	geldig.BOWnobound5all.PPMIno.LENGTHFOC.SOCPOSall	mds
kNN	0.8433268858800773	0.6737507906388361	0.9040998217468805	0.44340175953079175	geldig.BOWnobound5all.PPMIno.LENGTHFOC.SOCPOSall	mds
DR	1.053375218153355	1.1865548929984802	1.0056460861279346	1.3674636998690255	geldig.BOWnobound5all.PPMIno.LENGTH5000.SOCPOSnav	mds
SIL	0.01708256890508667	0.10265553511444858	-0.013585199331794473	0.21889626956069164	geldig.BOWnobound5all.PPMIno.LENGTH5000.SOCPOSnav	mds
SCP	0.81212616487424	0.6085793609465022	0.8850735743743542	0.3320851475186503	geldig.BOWnobound5all.PPMIno.LENGTH5000.SOCPOSnav	mds
kNN	0.8165570599613152	0.6210281179920648	0.8866310160427807	0.35542521994134896	geldig.BOWnobound5all.PPMIno.LENGTH5000.SOCPOSnav	mds
DR	1.0186787747955088	1.0767520882400947	0.9978663734454261	1.1556378030347636	geldig.BOWnobound5all.PPMIno.LENGTH5000.SOCPOSall	mds
SIL	0.0043782211846296526	0.04783361937475501	-0.011195389727438398	0.10686262847694843	geldig.BOWnobound5all.PPMIno.LENGTH5000.SOCPOSall	mds
SCP	0.7672294402116411	0.5090012718031156	0.8597736392944652	0.15822890431176606	geldig.BOWnobound5all.PPMIno.LENGTH5000.SOCPOSall	mds
kNN	0.7701353965183753	0.5226668966706917	0.8588235294117647	0.18651026392961875	geldig.BOWnobound5all.PPMIno.LENGTH5000.SOCPOSall	mds
DR	1.2717903128505537	1.7631815531663948	1.0915166033855705	2.4348465029472193	geldig.BOWnobound3lex.PPMIweight.LENGTHFOC.SOCPOSnav	mds
SIL	0.0977898644244436	0.2865083089187782	0.028555878870308988	0.5444607389672474	geldig.BOWnobound3lex.PPMIweight.LENGTHFOC.SOCPOSnav	mds
SCP	0.8597952987374498	0.7258045061638665	0.9089516841786459	0.542657328149087	geldig.BOWnobound3lex.PPMIweight.LENGTHFOC.SOCPOSnav	mds
kNN	0.8708382526564344	0.7472404692082111	0.9161818181818182	0.5782991202346041	geldig.BOWnobound3lex.PPMIweight.LENGTHFOC.SOCPOSnav	mds
DR	1.3106406035466305	1.8511158830722585	1.1123597317679976	2.5898720343765196	geldig.BOWnobound3lex.PPMIweight.LENGTHFOC.SOCPOSall	mds
SIL	0.11055220947002031	0.30110454972929007	0.04064543375360182	0.5615636657049783	geldig.BOWnobound3lex.PPMIweight.LENGTHFOC.SOCPOSall	mds
SCP	0.8938105891541748	0.7869893127920766	0.9329994597722225	0.6409791658119308	geldig.BOWnobound3lex.PPMIweight.LENGTHFOC.SOCPOSall	mds
kNN	0.8902007083825265	0.7874149560117302	0.9279090909090909	0.6469208211143694	geldig.BOWnobound3lex.PPMIweight.LENGTHFOC.SOCPOSall	mds
DR	1.280009017498229	1.7508498463589985	1.1072745122356982	2.394425180482299	geldig.BOWnobound3lex.PPMIweight.LENGTH5000.SOCPOSnav	mds
SIL	0.10432389140334869	0.2879874981634816	0.03694434336116973	0.5390306529657936	geldig.BOWnobound3lex.PPMIweight.LENGTH5000.SOCPOSnav	mds
SCP	0.8795084026546036	0.7635142821692353	0.9220624586906558	0.6049661056478148	geldig.BOWnobound3lex.PPMIweight.LENGTH5000.SOCPOSnav	mds
kNN	0.8935064935064935	0.7808988269794721	0.9348181818181818	0.6269794721407624	geldig.BOWnobound3lex.PPMIweight.LENGTH5000.SOCPOSnav	mds
DR	1.1888246729033098	1.4711165830886184	1.0852619602909483	1.8569712058862884	geldig.BOWnobound3lex.PPMIweight.LENGTH5000.SOCPOSall	mds
SIL	0.08100103666984677	0.22056456019170118	0.02980021738963983	0.4113289029937625	geldig.BOWnobound3lex.PPMIweight.LENGTH5000.SOCPOSall	mds
SCP	0.8211671574195355	0.6453833419949736	0.8856558944391972	0.40511078955075003	geldig.BOWnobound3lex.PPMIweight.LENGTH5000.SOCPOSall	mds
kNN	0.8352617079889807	0.6751524926686217	0.894	0.4563049853372434	geldig.BOWnobound3lex.PPMIweight.LENGTH5000.SOCPOSall	mds
DR	1.2726701137192873	1.7065394510729208	1.1134991142167707	2.299579787929071	geldig.BOWnobound3lex.PPMIselection.LENGTHFOC.SOCPOSnav	mds
SIL	0.10823866273161627	0.2794055702913216	0.04544370256178354	0.5133674380208597	geldig.BOWnobound3lex.PPMIselection.LENGTHFOC.SOCPOSnav	mds
SCP	0.8707270856581536	0.7236501856772126	0.9246842915683213	0.5226160797861038	geldig.BOWnobound3lex.PPMIselection.LENGTHFOC.SOCPOSnav	mds
kNN	0.8759543486816214	0.7516818181818181	0.9215454545454546	0.5818181818181818	geldig.BOWnobound3lex.PPMIselection.LENGTHFOC.SOCPOSnav	mds
DR	1.2998214081861763	1.7297502506891371	1.1420960340134922	2.317404467364782	geldig.BOWnobound3lex.PPMIselection.LENGTHFOC.SOCPOSall	mds
SIL	0.12817247473597912	0.2936618677938293	0.06746038970883882	0.5198633458788198	geldig.BOWnobound3lex.PPMIselection.LENGTHFOC.SOCPOSall	mds
SCP	0.8813436564375632	0.7853808691784085	0.9165489393373714	0.6542127990194458	geldig.BOWnobound3lex.PPMIselection.LENGTHFOC.SOCPOSall	mds
kNN	0.8850846123573396	0.780991202346041	0.9232727272727272	0.6387096774193548	geldig.BOWnobound3lex.PPMIselection.LENGTHFOC.SOCPOSall	mds
DR	1.2136444975833476	1.512337244971632	1.1040649097840953	1.9206095801591685	geldig.BOWnobound3lex.PPMIselection.LENGTH5000.SOCPOSnav	mds
SIL	0.09612431952587615	0.23927492942086273	0.04360752773008226	0.4349423311116432	geldig.BOWnobound3lex.PPMIselection.LENGTH5000.SOCPOSnav	mds
SCP	0.8652325837604605	0.7284140354041847	0.9154263707314019	0.5414017000769675	geldig.BOWnobound3lex.PPMIselection.LENGTH5000.SOCPOSnav	mds
kNN	0.883982683982684	0.7506187683284458	0.9329090909090909	0.5683284457478006	geldig.BOWnobound3lex.PPMIselection.LENGTH5000.SOCPOSnav	mds
DR	1.1769151556207302	1.3720526265587076	1.1053262609570937	1.6387789921603215	geldig.BOWnobound3lex.PPMIselection.LENGTH5000.SOCPOSall	mds
SIL	0.08921761624310706	0.19784988774254242	0.049364356876450306	0.34633541860863454	geldig.BOWnobound3lex.PPMIselection.LENGTH5000.SOCPOSall	mds
SCP	0.8094658390743762	0.6499956270448293	0.8679697038426124	0.4320215502470462	geldig.BOWnobound3lex.PPMIselection.LENGTH5000.SOCPOSall	mds
kNN	0.8285714285714285	0.644774193548387	0.896	0.3935483870967742	geldig.BOWnobound3lex.PPMIselection.LENGTH5000.SOCPOSall	mds
DR	1.242764794397028	1.6195382624240904	1.1061568703170404	2.13291965453114	geldig.BOWnobound3lex.PPMIno.LENGTHFOC.SOCPOSnav	mds
SIL	0.10108949310740041	0.2587145235393068	0.043938897278288154	0.4734901498003254	geldig.BOWnobound3lex.PPMIno.LENGTHFOC.SOCPOSnav	mds
SCP	0.8730918861886362	0.723457901894047	0.9273451436521715	0.5195706601359226	geldig.BOWnobound3lex.PPMIno.LENGTHFOC.SOCPOSnav	mds
kNN	0.8660944206008584	0.7271507795940884	0.9164716471647164	0.5378299120234604	geldig.BOWnobound3lex.PPMIno.LENGTHFOC.SOCPOSnav	mds
DR	1.2591224080078876	1.6144004005161376	1.1303081651101596	2.0984926359221157	geldig.BOWnobound3lex.PPMIno.LENGTHFOC.SOCPOSall	mds
SIL	0.11696909009078121	0.26972694423902566	0.061583201452236454	0.47787068702581487	geldig.BOWnobound3lex.PPMIno.LENGTHFOC.SOCPOSall	mds
SCP	0.8714966877415902	0.7819913757953381	0.9039489061080677	0.66003384548260835	geldig.BOWnobound3lex.PPMIno.LENGTHFOC.SOCPOSall	mds
kNN	0.8824814670308232	0.7666400511018844	0.9244824482448245	0.6087976539589443	geldig.BOWnobound3lex.PPMIno.LENGTHFOC.SOCPOSall	mds
DR	1.195575954528111	1.4757584743547554	1.0939893099126026	1.8575276387969084	geldig.BOWnobound3lex.PPMIno.LENGTH5000.SOCPOSnav	mds
SIL	0.08913190386957004	0.2265601754025947	0.03930410951256695	0.41381624129262246	geldig.BOWnobound3lex.PPMIno.LENGTH5000.SOCPOSnav	mds
SCP	0.8685676198009844	0.7315367358340303	0.9182513321164882	0.5448221395515724	geldig.BOWnobound3lex.PPMIno.LENGTH5000.SOCPOSnav	mds
kNN	0.8799843932891143	0.7378923376208588	0.9315031503150315	0.5442815249266862	geldig.BOWnobound3lex.PPMIno.LENGTH5000.SOCPOSnav	mds
DR	1.1588110542072487	1.3517841506940882	1.088844200510266	1.6147241008779103	geldig.BOWnobound3lex.PPMIno.LENGTH5000.SOCPOSall	mds
SIL	0.07945886045568336	0.19062081748755536	0.03915452515757772	0.342087109817533	geldig.BOWnobound3lex.PPMIno.LENGTH5000.SOCPOSall	mds
SCP	0.8203908912430645	0.6196271512480566	0.8931824227032429	0.3460718797928702	geldig.BOWnobound3lex.PPMIno.LENGTH5000.SOCPOSall	mds
kNN	0.8230979321108076	0.6373116343892453	0.8904590459045905	0.3841642228739003	geldig.BOWnobound3lex.PPMIno.LENGTH5000.SOCPOSall	mds
DR	1.2941986757402237	1.8123261164067217	1.108511384865525	2.516140847947918	geldig.BOWnobound3all.PPMIweight.LENGTHFOC.SOCPOSnav	mds
SIL	0.11086084732720669	0.30008741168250774	0.0430455468068098	0.5571292765582057	geldig.BOWnobound3all.PPMIweight.LENGTHFOC.SOCPOSnav	mds
SCP	0.8918615982276452	0.7812490635027318	0.9315030846608512	0.6309950423446125	geldig.BOWnobound3all.PPMIweight.LENGTHFOC.SOCPOSnav	mds
kNN	0.9042166344294004	0.8073040653211432	0.9389483065953654	0.6756598240469208	geldig.BOWnobound3all.PPMIweight.LENGTHFOC.SOCPOSnav	mds
DR	1.2865608552013534	1.810789839241179	1.098686884042572	2.5228927944397856	geldig.BOWnobound3all.PPMIweight.LENGTHFOC.SOCPOSall	mds
SIL	0.10077929710603674	0.3003872707976275	0.029243491505582246	0.5715310500896728	geldig.BOWnobound3all.PPMIweight.LENGTHFOC.SOCPOSall	mds
SCP	0.8804604061395823	0.7912030896663169	0.912448577361215	0.669957601971419	geldig.BOWnobound3all.PPMIweight.LENGTHFOC.SOCPOSall	mds
kNN	0.8793810444874275	0.7639023057903513	0.9207664884135472	0.6070381231671554	geldig.BOWnobound3all.PPMIweight.LENGTHFOC.SOCPOSall	mds
DR	1.3280917461375163	1.9440594705995735	1.1073403073129642	2.780778633886183	geldig.BOWnobound3all.PPMIweight.LENGTH5000.SOCPOSnav	mds
SIL	0.11540745344458189	0.31851171118885396	0.04261864431079653	0.5944047780669114	geldig.BOWnobound3all.PPMIweight.LENGTH5000.SOCPOSnav	mds
SCP	0.9144141806404548	0.8174940383093166	0.9491485669094175	0.6858395097092157	geldig.BOWnobound3all.PPMIweight.LENGTH5000.SOCPOSnav	mds
kNN	0.9076208897485493	0.8179690644586279	0.9397504456327985	0.6961876832844575	geldig.BOWnobound3all.PPMIweight.LENGTH5000.SOCPOSnav	mds
DR	1.1933816803424866	1.4634952365247553	1.0965779781268759	1.830412494922635	geldig.BOWnobound3all.PPMIweight.LENGTH5000.SOCPOSall	mds
SIL	0.09061170690148253	0.21887025783227845	0.04464621466038803	0.39309430100416887	geldig.BOWnobound3all.PPMIweight.LENGTH5000.SOCPOSall	mds
SCP	0.8425145271748404	0.6756333692376217	0.9023216473604333	0.44894509111481007	geldig.BOWnobound3all.PPMIweight.LENGTH5000.SOCPOSall	mds
kNN	0.8552417794970987	0.698519349088609	0.9114081996434937	0.4856304985337243	geldig.BOWnobound3all.PPMIweight.LENGTH5000.SOCPOSall	mds
DR	1.2700001821484108	1.6961527666793055	1.117274978443697	2.2750305549149137	geldig.BOWnobound3all.PPMIselection.LENGTHFOC.SOCPOSnav	mds
SIL	0.11050025827307934	0.28485261823939245	0.04801559747590355	0.5216896390028813	geldig.BOWnobound3all.PPMIselection.LENGTHFOC.SOCPOSnav	mds
SCP	0.8869317993155089	0.7337012132840448	0.941846807026207	0.5255556195418826	geldig.BOWnobound3all.PPMIselection.LENGTHFOC.SOCPOSnav	mds
kNN	0.894468085106383	0.7730895290667587	0.9379679144385027	0.6082111436950146	geldig.BOWnobound3all.PPMIselection.LENGTHFOC.SOCPOSnav	mds
DR	1.22798610747399	1.6609082489472424	1.0728348197783737	2.248981678116111	geldig.BOWnobound3all.PPMIselection.LENGTHFOC.SOCPOSall	mds
SIL	0.07846976890798969	0.25974394413237534	0.013504457555897744	0.5059834307088529	geldig.BOWnobound3all.PPMIselection.LENGTHFOC.SOCPOSall	mds
SCP	0.8948406320020136	0.7745631820364951	0.9379458452844537	0.6111805187885366	geldig.BOWnobound3all.PPMIselection.LENGTHFOC.SOCPOSall	mds
kNN	0.8861895551257253	0.7576275084813984	0.9322638146167558	0.5829912023460411	geldig.BOWnobound3all.PPMIselection.LENGTHFOC.SOCPOSall	mds
DR	1.1674622540153246	1.472264024725831	1.058226937344507	1.886301112107155	geldig.BOWnobound3all.PPMIselection.LENGTH5000.SOCPOSnav	mds
SIL	0.06900629545627707	0.21022715018256635	0.018395353300034663	0.40205894706509804	geldig.BOWnobound3all.PPMIselection.LENGTH5000.SOCPOSnav	mds
SCP	0.8527683589233073	0.7030739523828613	0.9064160653135249	0.49973183945219757	geldig.BOWnobound3all.PPMIselection.LENGTH5000.SOCPOSnav	mds
kNN	0.8700193423597679	0.7241906733367833	0.9222816399286987	0.5260997067448681	geldig.BOWnobound3all.PPMIselection.LENGTH5000.SOCPOSnav	mds
DR	0.9709678793054526	1.0209179383978753	0.9530667020584571	1.0887691747372932	geldig.BOWnobound3all.PPMIselection.LENGTH5000.SOCPOSall	mds
SIL	-0.03199069765603158	0.01235793313173996	-0.047884426608874556	0.07260029287235448	geldig.BOWnobound3all.PPMIselection.LENGTH5000.SOCPOSall	mds
SCP	0.7467562554086218	0.4843173686276074	0.8408094980700258	0.12782523918518895	geldig.BOWnobound3all.PPMIselection.LENGTH5000.SOCPOSall	mds
kNN	0.7723791102514507	0.5294304525329193	0.8594474153297682	0.19941348973607037	geldig.BOWnobound3all.PPMIselection.LENGTH5000.SOCPOSall	mds
DR	1.1743683161637517	1.4913565010129393	1.0607656140790718	1.9219473879468068	geldig.BOWnobound3all.PPMIno.LENGTHFOC.SOCPOSnav	mds
SIL	0.06446027913251048	0.21689078680264945	0.009832004707373967	0.42394956889792496	geldig.BOWnobound3all.PPMIno.LENGTHFOC.SOCPOSnav	mds
SCP	0.855057532451783	0.6825367632615256	0.9168857849939562	0.448187741529095	geldig.BOWnobound3all.PPMIno.LENGTHFOC.SOCPOSnav	mds
kNN	0.8574854932301741	0.6819058708527399	0.9204099821746881	0.4434017595307918	geldig.BOWnobound3all.PPMIno.LENGTHFOC.SOCPOSnav	mds
