pmi10	raw_co10_x	pmi4	raw_co10_y	raw_freq	cw
0.80106616	7	1.3718162	5.0	76868	Frankrijk/name
-0.2906041	3	-0.48423854	1.0	98844	Frans/adj
-0.13430698	1			28106	Frans/name
1.8242081	5	2.221865	3.0	19659	Fransman/noun
7.835406	1			10	Franzi/noun
3.2383738	1			955	Française/name
0.79441315	1	1.6979424	1.0	11138	Freddy/name
5.2001147	1			136	Fredericks/name
6.7761545	1			28	Friedek/name
5.0578947	1			160	Friesche/name
4.123311	2	4.3342075	1.0	798	Friesinger/name
3.78234	1			561	Frigoni/name
2.7453432	1			1571	Friso/name
4.9756136	1			170	Fréquin/name
8.560641	1	9.445244	1.0	5	Furundzija/noun
6.995655	1	7.912346	1.0	22	Fynes/name
5.4500284	1			104	Fédération/name
0.2554151	1			18962	G./name
7.521748	1	8.438439	1.0	13	GBr/Ferrari/name
2.7147524	2			3210	GBr/name
5.278178	1	6.1922207	1.0	123	GOLKAR/name
2.5948474	3	3.494327	3.0	5539	GP/name
0.9259887	1			9688	Gaal/name
6.1182942	1	7.0330963	1.0	53	Gané/name
6.159293	2			102	Garate/name
7.0517445	1			21	Garate/noun
5.9313364	2	6.143576	1.0	130	Garin/name
1.5851969	1			5005	Garros/name
4.9406576	1	5.8421803	1.0	181	Garton/name
1.9532422	1			3498	Gary/name
2.8552659	1	3.7639043	1.0	1409	Garzelli/name
5.019682	1			160	Gelderlander/noun
